,State,State_index,Action,Reward,Next_State
0,"[0, 1, 1, 0, 0]",20,21,0.3721125766259296,231
1,"[3, 2, 1, 1, 1]",231,69,0.19750212080063864,48
2,"[0, 3, 0, 0, 0]",48,134,0.3721125766259296,124
3,"[1, 3, 3, 0, 0]",124,110,0.23757319918484154,223
4,"[3, 1, 3, 1, 1]",223,95,0.25715076500769896,94
5,"[1, 1, 3, 1, 0]",94,72,0.3721125766259296,205
6,"[3, 0, 3, 0, 1]",205,25,0.25715076500769896,116
7,"[1, 3, 1, 0, 0]",116,22,0.3721125766259296,201
8,"[3, 0, 2, 0, 1]",201,12,0.15768356846436227,207
9,"[3, 0, 3, 1, 1]",207,130,0.25715076500769896,207
10,"[3, 0, 3, 1, 1]",207,102,0.25715076500769896,120
11,"[1, 3, 2, 0, 0]",120,141,0.3721125766259296,197
12,"[3, 0, 1, 0, 1]",197,23,0.31192806593536354,223
13,"[3, 1, 3, 1, 1]",223,45,0.11660758815961628,207
14,"[3, 0, 3, 1, 1]",207,47,0.25715076500769896,207
15,"[3, 0, 3, 1, 1]",207,52,0.25715076500769896,62
16,"[0, 3, 3, 1, 0]",62,38,0.7865142765482703,62
17,"[0, 3, 3, 1, 0]",62,116,0.3721125766259296,60
18,"[0, 3, 3, 0, 0]",60,136,0.3721125766259296,30
19,"[0, 1, 3, 1, 0]",30,101,0.3721125766259296,30
20,"[0, 1, 3, 1, 0]",30,106,0.3721125766259296,207
21,"[3, 0, 3, 1, 1]",207,142,0.25715076500769896,30
22,"[0, 1, 3, 1, 0]",30,105,0.3721125766259296,205
23,"[3, 0, 3, 0, 1]",205,35,0.25715076500769896,195
24,"[3, 0, 0, 1, 1]",195,105,0.25715076500769896,30
25,"[0, 1, 3, 1, 0]",30,65,0.3721125766259296,102
26,"[1, 2, 1, 1, 0]",102,46,0.3721125766259296,205
27,"[3, 0, 3, 0, 1]",205,39,0.25715076500769896,62
28,"[0, 3, 3, 1, 0]",62,39,0.28941108632945506,58
29,"[0, 3, 2, 1, 0]",58,50,0.3721125766259296,60
30,"[0, 3, 3, 0, 0]",60,11,0.3721125766259296,32
31,"[0, 2, 0, 0, 0]",32,39,0.3721125766259296,28
32,"[0, 1, 3, 0, 0]",28,11,0.3721125766259296,207
33,"[3, 0, 3, 1, 1]",207,26,0.15977928174524272,197
34,"[3, 0, 1, 0, 1]",197,23,0.16384261445511578,197
35,"[3, 0, 1, 0, 1]",197,35,0.25715076500769896,193
36,"[3, 0, 0, 0, 1]",193,12,0.117389418510501,60
37,"[0, 3, 3, 0, 0]",60,18,0.3721125766259296,40
38,"[0, 2, 2, 0, 0]",40,34,0.3721125766259296,201
39,"[3, 0, 2, 0, 1]",201,27,0.25715076500769896,30
40,"[0, 1, 3, 1, 0]",30,133,0.3721125766259296,116
41,"[1, 3, 1, 0, 0]",116,46,1.0,98
42,"[1, 2, 0, 1, 0]",98,149,0.3721125766259296,86
43,"[1, 1, 1, 1, 0]",86,102,0.3721125766259296,201
44,"[3, 0, 2, 0, 1]",201,7,0.24151209969920903,237
45,"[3, 2, 3, 0, 1]",237,54,0.25715076500769896,193
46,"[3, 0, 0, 0, 1]",193,75,0.25715076500769896,84
47,"[1, 1, 1, 0, 0]",84,24,0.3721125766259296,197
48,"[3, 0, 1, 0, 1]",197,33,0.25715076500769896,207
49,"[3, 0, 3, 1, 1]",207,38,0.25715076500769896,217
50,"[3, 1, 2, 0, 1]",217,39,0.25715076500769896,122
51,"[1, 3, 2, 1, 0]",122,102,0.3721125766259296,98
52,"[1, 2, 0, 1, 0]",98,31,0.3721125766259296,82
53,"[1, 1, 0, 1, 0]",82,98,0.3721125766259296,82
54,"[1, 1, 0, 1, 0]",82,101,0.3721125766259296,82
55,"[1, 1, 0, 1, 0]",82,104,0.3721125766259296,209
56,"[3, 1, 0, 0, 1]",209,113,0.25715076500769896,112
57,"[1, 3, 0, 0, 0]",112,99,0.3721125766259296,126
58,"[1, 3, 3, 1, 0]",126,56,0.3721125766259296,96
59,"[1, 2, 0, 0, 0]",96,114,0.3721125766259296,207
60,"[3, 0, 3, 1, 1]",207,8,0.11660758815961424,80
61,"[1, 1, 0, 0, 0]",80,55,0.3721125766259296,98
62,"[1, 2, 0, 1, 0]",98,29,0.3721125766259296,34
63,"[0, 2, 0, 1, 0]",34,76,0.3721125766259296,32
64,"[0, 2, 0, 0, 0]",32,62,0.8280093995093674,203
65,"[3, 0, 2, 1, 1]",203,39,0.25715076500769896,197
66,"[3, 0, 1, 0, 1]",197,44,0.7402918605421124,201
67,"[3, 0, 2, 0, 1]",201,130,0.25715076500769896,56
68,"[0, 3, 2, 0, 0]",56,69,0.3782693294377538,201
69,"[3, 0, 2, 0, 1]",201,26,0.225794250092196,211
70,"[3, 1, 0, 1, 1]",211,96,0.25715076500769896,203
71,"[3, 0, 2, 1, 1]",203,104,0.25715076500769896,211
72,"[3, 1, 0, 1, 1]",211,105,0.25715076500769896,195
73,"[3, 0, 0, 1, 1]",195,3,0.25715076500769896,199
74,"[3, 0, 1, 1, 1]",199,22,0.15495914119929657,195
75,"[3, 0, 0, 1, 1]",195,12,0.25715076500769896,199
76,"[3, 0, 1, 1, 1]",199,48,0.25715076500769896,48
77,"[0, 3, 0, 0, 0]",48,149,0.3721125766259296,231
78,"[3, 2, 1, 1, 1]",231,20,0.25715076500769896,34
79,"[0, 2, 0, 1, 0]",34,33,0.3721125766259296,203
80,"[3, 0, 2, 1, 1]",203,75,0.25715076500769896,203
81,"[3, 0, 2, 1, 1]",203,50,0.25715076500769896,16
82,"[0, 1, 0, 0, 0]",16,110,0.3721125766259296,16
83,"[0, 1, 0, 0, 0]",16,102,0.3721125766259296,16
84,"[0, 1, 0, 0, 0]",16,105,0.3721125766259296,213
85,"[3, 1, 1, 0, 1]",213,114,0.25715076500769896,52
86,"[0, 3, 1, 0, 0]",52,148,0.3721125766259296,38
87,"[0, 2, 1, 1, 0]",38,54,0.3721125766259296,62
88,"[0, 3, 3, 1, 0]",62,120,0.3721125766259296,201
89,"[3, 0, 2, 0, 1]",201,15,0.12205644268984385,197
90,"[3, 0, 1, 0, 1]",197,43,0.1452350315761118,211
91,"[3, 1, 0, 1, 1]",211,15,0.25715076500769896,197
92,"[3, 0, 1, 0, 1]",197,45,0.24151209969862836,82
93,"[1, 1, 0, 1, 0]",82,47,0.3721125766259296,82
94,"[1, 1, 0, 1, 0]",82,154,0.3721125766259296,197
95,"[3, 0, 1, 0, 1]",197,43,0.25715076500769896,193
96,"[3, 0, 0, 0, 1]",193,105,0.25715076500769896,193
97,"[3, 0, 0, 0, 1]",193,85,0.11618843628230666,195
98,"[3, 0, 0, 1, 1]",195,104,0.25715076500769896,197
99,"[3, 0, 1, 0, 1]",197,57,0.25715076500769896,197
100,"[3, 0, 1, 0, 1]",197,71,0.25715076500769896,221
101,"[3, 1, 3, 0, 1]",221,9,0.12686490451726956,223
102,"[3, 1, 3, 1, 1]",223,15,0.25715076500769896,112
103,"[1, 3, 0, 0, 0]",112,54,0.26216681367833644,112
104,"[1, 3, 0, 0, 0]",112,99,0.3392366695818009,114
105,"[1, 3, 0, 1, 0]",114,80,0.3721125766259296,118
106,"[1, 3, 1, 1, 0]",118,33,0.3721125766259296,237
107,"[3, 2, 3, 0, 1]",237,24,0.19331069423891492,126
108,"[1, 3, 3, 1, 0]",126,95,0.3721125766259296,126
109,"[1, 3, 3, 1, 0]",126,130,0.3721125766259296,82
110,"[1, 1, 0, 1, 0]",82,44,0.3721125766259296,193
111,"[3, 0, 0, 0, 1]",193,32,0.25715076500769896,82
112,"[1, 1, 0, 1, 0]",82,2,0.18881684884819286,98
113,"[1, 2, 0, 1, 0]",98,35,0.3721125766259296,219
114,"[3, 1, 2, 1, 1]",219,23,0.25715076500769896,82
115,"[1, 1, 0, 1, 0]",82,62,0.3721125766259296,106
116,"[1, 2, 2, 1, 0]",106,44,0.3721125766259296,199
117,"[3, 0, 1, 1, 1]",199,30,0.25715076500769896,112
118,"[1, 3, 0, 0, 0]",112,126,0.3721125766259296,114
119,"[1, 3, 0, 1, 0]",114,145,0.3721125766259296,106
120,"[1, 2, 2, 1, 0]",106,65,0.3721125766259296,110
121,"[1, 2, 3, 1, 0]",110,62,0.3721125766259296,114
122,"[1, 3, 0, 1, 0]",114,33,0.3721125766259296,114
123,"[1, 3, 0, 1, 0]",114,11,0.3721125766259296,114
124,"[1, 3, 0, 1, 0]",114,152,0.3721125766259296,199
125,"[3, 0, 1, 1, 1]",199,68,0.25715076500769896,114
126,"[1, 3, 0, 1, 0]",114,45,0.3721125766259296,114
127,"[1, 3, 0, 1, 0]",114,27,0.3721125766259296,199
128,"[3, 0, 1, 1, 1]",199,9,0.22050257405793622,118
129,"[1, 3, 1, 1, 0]",118,27,0.25147867594598006,114
130,"[1, 3, 0, 1, 0]",114,29,0.3721125766259296,114
131,"[1, 3, 0, 1, 0]",114,111,0.3721125766259296,126
132,"[1, 3, 3, 1, 0]",126,110,0.3721125766259296,110
133,"[1, 2, 3, 1, 0]",110,75,0.3721125766259296,82
134,"[1, 1, 0, 1, 0]",82,53,0.3721125766259296,82
135,"[1, 1, 0, 1, 0]",82,44,0.3721125766259296,197
136,"[3, 0, 1, 0, 1]",197,13,0.25715076500769896,80
137,"[1, 1, 0, 0, 0]",80,32,0.23203255241291593,82
138,"[1, 1, 0, 1, 0]",82,29,0.3721125766259296,116
139,"[1, 3, 1, 0, 0]",116,42,0.3721125766259296,203
140,"[3, 0, 2, 1, 1]",203,104,0.25715076500769896,118
141,"[1, 3, 1, 1, 0]",118,44,0.3721125766259296,223
142,"[3, 1, 3, 1, 1]",223,60,0.18492784111551663,126
143,"[1, 3, 3, 1, 0]",126,96,0.3721125766259296,195
144,"[3, 0, 0, 1, 1]",195,63,0.25715076500769896,114
145,"[1, 3, 0, 1, 0]",114,114,0.3721125766259296,106
146,"[1, 2, 2, 1, 0]",106,51,0.3721125766259296,106
147,"[1, 2, 2, 1, 0]",106,86,0.3721125766259296,118
148,"[1, 3, 1, 1, 0]",118,75,0.26007110039748577,235
149,"[3, 2, 2, 1, 1]",235,33,0.19932958278156487,231
150,"[3, 2, 1, 1, 1]",231,33,0.11876198141233632,239
151,"[3, 2, 3, 1, 1]",239,70,0.1975021208006565,82
152,"[1, 1, 0, 1, 0]",82,78,0.3721125766259296,239
153,"[3, 2, 3, 1, 1]",239,42,1.0,126
154,"[1, 3, 3, 1, 0]",126,130,0.3721125766259296,122
155,"[1, 3, 2, 1, 0]",122,68,0.3721125766259296,84
156,"[1, 1, 1, 0, 0]",84,1,0.22402483196678236,86
157,"[1, 1, 1, 1, 0]",86,44,0.3721125766259296,114
158,"[1, 3, 0, 1, 0]",114,143,0.3721125766259296,126
159,"[1, 3, 3, 1, 0]",126,149,0.3721125766259296,239
160,"[3, 2, 3, 1, 1]",239,125,0.25715076500769896,82
161,"[1, 1, 0, 1, 0]",82,68,0.3721125766259296,211
162,"[3, 1, 0, 1, 1]",211,24,0.11975115808090066,86
163,"[1, 1, 1, 1, 0]",86,107,0.3721125766259296,126
164,"[1, 3, 3, 1, 0]",126,102,0.3721125766259296,110
165,"[1, 2, 3, 1, 0]",110,145,0.3721125766259296,110
166,"[1, 2, 3, 1, 0]",110,53,0.3715630469390048,86
167,"[1, 1, 1, 1, 0]",86,103,0.3721125766259296,124
168,"[1, 3, 3, 0, 0]",124,1,0.3721125766259296,126
169,"[1, 3, 3, 1, 0]",126,54,0.7546594346793697,197
170,"[3, 0, 1, 0, 1]",197,104,0.25715076500769896,239
171,"[3, 2, 3, 1, 1]",239,65,0.24151209969861345,239
172,"[3, 2, 3, 1, 1]",239,82,0.5505878943591267,86
173,"[1, 1, 1, 1, 0]",86,107,0.3721125766259296,86
174,"[1, 1, 1, 1, 0]",86,107,0.3721125766259296,100
175,"[1, 2, 1, 0, 0]",100,71,0.3721125766259296,26
176,"[0, 1, 2, 1, 0]",26,68,0.3721125766259296,203
177,"[3, 0, 2, 1, 1]",203,105,0.25715076500769896,56
178,"[0, 3, 2, 0, 0]",56,87,0.3721125766259296,217
179,"[3, 1, 2, 0, 1]",217,74,0.25715076500769896,62
180,"[0, 3, 3, 1, 0]",62,67,1.0,225
181,"[3, 2, 0, 0, 1]",225,104,0.25715076500769896,26
182,"[0, 1, 2, 1, 0]",26,45,0.3721125766259296,60
183,"[0, 3, 3, 0, 0]",60,44,0.3721125766259296,48
184,"[0, 3, 0, 0, 0]",48,54,0.23404799987511513,60
185,"[0, 3, 3, 0, 0]",60,25,0.3721125766259296,60
186,"[0, 3, 3, 0, 0]",60,102,0.3721125766259296,60
187,"[0, 3, 3, 0, 0]",60,36,0.3721125766259296,50
188,"[0, 3, 0, 1, 0]",50,27,0.3721125766259296,215
189,"[3, 1, 1, 1, 1]",215,21,0.13358286573454206,26
190,"[0, 1, 2, 1, 0]",26,33,0.3721125766259296,223
191,"[3, 1, 3, 1, 1]",223,42,0.25715076500769896,50
192,"[0, 3, 0, 1, 0]",50,50,0.3721125766259296,26
193,"[0, 1, 2, 1, 0]",26,65,0.3721125766259296,26
194,"[0, 1, 2, 1, 0]",26,104,0.3721125766259296,231
195,"[3, 2, 1, 1, 1]",231,109,0.17078177646972753,197
196,"[3, 0, 1, 0, 1]",197,53,0.37249417975204246,215
197,"[3, 1, 1, 1, 1]",215,42,0.15558785518352647,52
198,"[0, 3, 1, 0, 0]",52,63,0.24908537137923992,22
199,"[0, 1, 1, 1, 0]",22,105,0.3721125766259296,54
200,"[0, 3, 1, 1, 0]",54,33,0.3721125766259296,215
201,"[3, 1, 1, 1, 1]",215,74,0.25715076500769896,235
202,"[3, 2, 2, 1, 1]",235,53,0.2163635403283455,223
203,"[3, 1, 3, 1, 1]",223,32,0.25715076500769896,28
204,"[0, 1, 3, 0, 0]",28,6,0.3721125766259296,62
205,"[0, 3, 3, 1, 0]",62,24,0.2632827810004032,54
206,"[0, 3, 1, 1, 0]",54,30,0.3721125766259296,62
207,"[0, 3, 3, 1, 0]",62,78,0.3721125766259296,50
208,"[0, 3, 0, 1, 0]",50,32,0.23638954032381487,195
209,"[3, 0, 0, 1, 1]",195,57,0.25715076500769896,54
210,"[0, 3, 1, 1, 0]",54,20,0.3721125766259296,30
211,"[0, 1, 3, 1, 0]",30,59,0.2318627996371666,60
212,"[0, 3, 3, 0, 0]",60,33,0.3721125766259296,60
213,"[0, 3, 3, 0, 0]",60,104,0.3721125766259296,60
214,"[0, 3, 3, 0, 0]",60,57,0.3721125766259296,50
215,"[0, 3, 0, 1, 0]",50,26,0.3721125766259296,58
216,"[0, 3, 2, 1, 0]",58,57,0.3721125766259296,60
217,"[0, 3, 3, 0, 0]",60,0,0.3721125766259296,60
218,"[0, 3, 3, 0, 0]",60,32,0.3721125766259296,205
219,"[3, 0, 3, 0, 1]",205,13,0.25715076500769896,60
220,"[0, 3, 3, 0, 0]",60,39,0.3721125766259296,62
221,"[0, 3, 3, 1, 0]",62,20,0.3721125766259296,211
222,"[3, 1, 0, 1, 1]",211,12,0.25715076500769896,223
223,"[3, 1, 3, 1, 1]",223,54,0.25715076500769896,58
224,"[0, 3, 2, 1, 0]",58,6,0.3721125766259296,30
225,"[0, 1, 3, 1, 0]",30,48,0.3721125766259296,46
226,"[0, 2, 3, 1, 0]",46,9,0.2349225410272119,62
227,"[0, 3, 3, 1, 0]",62,29,0.3721125766259296,58
228,"[0, 3, 2, 1, 0]",58,19,0.3721125766259296,62
229,"[0, 3, 3, 1, 0]",62,24,0.24749682071234586,58
230,"[0, 3, 2, 1, 0]",58,11,0.3721125766259296,62
231,"[0, 3, 3, 1, 0]",62,40,0.3721125766259296,217
232,"[3, 1, 2, 0, 1]",217,21,0.6464155178235443,223
233,"[3, 1, 3, 1, 1]",223,42,0.11656567389399897,30
234,"[0, 1, 3, 1, 0]",30,105,0.3721125766259296,56
235,"[0, 3, 2, 0, 0]",56,35,0.3721125766259296,207
236,"[3, 0, 3, 1, 1]",207,104,0.25715076500769896,30
237,"[0, 1, 3, 1, 0]",30,63,0.3721125766259296,46
238,"[0, 2, 3, 1, 0]",46,99,0.3721125766259296,209
239,"[3, 1, 0, 0, 1]",209,42,1.0,30
240,"[0, 1, 3, 1, 0]",30,105,0.3721125766259296,207
241,"[3, 0, 3, 1, 1]",207,38,0.25715076500769896,215
242,"[3, 1, 1, 1, 1]",215,39,0.25715076500769896,62
243,"[0, 3, 3, 1, 0]",62,39,0.3721125766259296,28
244,"[0, 1, 3, 0, 0]",28,9,0.3721125766259296,44
245,"[0, 2, 3, 0, 0]",44,65,0.3721125766259296,219
246,"[3, 1, 2, 1, 1]",219,6,0.25715076500769896,62
247,"[0, 3, 3, 1, 0]",62,82,0.23352637683950933,58
248,"[0, 3, 2, 1, 0]",58,0,0.3721125766259296,58
249,"[0, 3, 2, 1, 0]",58,38,0.23656117924151696,50
250,"[0, 3, 0, 1, 0]",50,15,0.3721125766259296,42
251,"[0, 2, 2, 1, 0]",42,5,0.23073111446550457,50
252,"[0, 3, 0, 1, 0]",50,3,0.3721125766259296,62
253,"[0, 3, 3, 1, 0]",62,78,0.3721125766259296,62
254,"[0, 3, 3, 1, 0]",62,20,0.3721125766259296,201
255,"[3, 0, 2, 0, 1]",201,32,0.25715076500769896,46
256,"[0, 2, 3, 1, 0]",46,69,0.23209332809806063,56
257,"[0, 3, 2, 0, 0]",56,87,0.3721125766259296,54
258,"[0, 3, 1, 1, 0]",54,1,0.3721125766259296,203
259,"[3, 0, 2, 1, 1]",203,29,0.25715076500769896,60
260,"[0, 3, 3, 0, 0]",60,56,0.3721125766259296,201
261,"[3, 0, 2, 0, 1]",201,105,0.25715076500769896,201
262,"[3, 0, 2, 0, 1]",201,105,0.25715076500769896,50
263,"[0, 3, 0, 1, 0]",50,102,0.3721125766259296,42
264,"[0, 2, 2, 1, 0]",42,42,0.23471296969912983,26
265,"[0, 1, 2, 1, 0]",26,56,0.3721125766259296,38
266,"[0, 2, 1, 1, 0]",38,85,0.3721125766259296,207
267,"[3, 0, 3, 1, 1]",207,104,0.25715076500769896,24
268,"[0, 1, 2, 0, 0]",24,24,0.3721125766259296,36
269,"[0, 2, 1, 0, 0]",36,9,0.2600711003975186,201
270,"[3, 0, 2, 0, 1]",201,15,0.25715076500769896,203
271,"[3, 0, 2, 1, 1]",203,105,0.25715076500769896,231
272,"[3, 2, 1, 1, 1]",231,54,0.25715076500769896,199
273,"[3, 0, 1, 1, 1]",199,50,0.25715076500769896,62
274,"[0, 3, 3, 1, 0]",62,4,0.23031197180933743,62
275,"[0, 3, 3, 1, 0]",62,20,0.3721125766259296,197
276,"[3, 0, 1, 0, 1]",197,2,0.11407806222961536,60
277,"[0, 3, 3, 0, 0]",60,135,0.3721125766259296,199
278,"[3, 0, 1, 1, 1]",199,0,0.11157787628556656,26
279,"[0, 1, 2, 1, 0]",26,105,0.3721125766259296,36
280,"[0, 2, 1, 0, 0]",36,56,0.3721125766259296,201
281,"[3, 0, 2, 0, 1]",201,39,0.25715076500769896,239
282,"[3, 2, 3, 1, 1]",239,12,0.16103670971372933,54
283,"[0, 3, 1, 1, 0]",54,133,0.3721125766259296,62
284,"[0, 3, 3, 1, 0]",62,32,0.24833510602468614,60
285,"[0, 3, 3, 0, 0]",60,14,0.30617679257630825,54
286,"[0, 3, 1, 1, 0]",54,120,0.3721125766259296,227
287,"[3, 2, 0, 1, 1]",227,32,0.22893782001347948,62
288,"[0, 3, 3, 1, 0]",62,29,0.3721125766259296,203
289,"[3, 0, 2, 1, 1]",203,75,0.25715076500769896,219
290,"[3, 1, 2, 1, 1]",219,12,0.25715076500769896,46
291,"[0, 2, 3, 1, 0]",46,27,0.24170426920406712,30
292,"[0, 1, 3, 1, 0]",30,63,0.3721125766259296,30
293,"[0, 1, 3, 1, 0]",30,65,0.23351003027591916,46
294,"[0, 2, 3, 1, 0]",46,104,0.3721125766259296,62
295,"[0, 3, 3, 1, 0]",62,26,0.3721125766259296,201
296,"[3, 0, 2, 0, 1]",201,12,0.25715076500769896,30
297,"[0, 1, 3, 1, 0]",30,104,0.3721125766259296,207
298,"[3, 0, 3, 1, 1]",207,6,0.25715076500769896,18
299,"[0, 1, 0, 1, 0]",18,114,0.3721125766259296,197
300,"[3, 0, 1, 0, 1]",197,18,0.25715076500769896,203
301,"[3, 0, 2, 1, 1]",203,105,0.25715076500769896,193
302,"[3, 0, 0, 0, 1]",193,74,1.0,203
303,"[3, 0, 2, 1, 1]",203,105,0.25715076500769896,24
304,"[0, 1, 2, 0, 0]",24,104,0.3721125766259296,201
305,"[3, 0, 2, 0, 1]",201,24,0.25715076500769896,203
306,"[3, 0, 2, 1, 1]",203,48,0.25715076500769896,211
307,"[3, 1, 0, 1, 1]",211,5,0.25715076500769896,203
308,"[3, 0, 2, 1, 1]",203,8,0.25715076500769896,42
309,"[0, 2, 2, 1, 0]",42,54,0.3721125766259296,60
310,"[0, 3, 3, 0, 0]",60,145,0.3721125766259296,26
311,"[0, 1, 2, 1, 0]",26,103,0.3721125766259296,30
312,"[0, 1, 3, 1, 0]",30,30,0.2359703976676447,207
313,"[3, 0, 3, 1, 1]",207,105,0.25715076500769896,199
314,"[3, 0, 1, 1, 1]",199,3,0.25715076500769896,195
315,"[3, 0, 0, 1, 1]",195,55,0.25715076500769896,197
316,"[3, 0, 1, 0, 1]",197,18,0.7968761191256112,201
317,"[3, 0, 2, 0, 1]",201,3,0.11157787628557249,52
318,"[0, 3, 1, 0, 0]",52,123,0.3721125766259296,219
319,"[3, 1, 2, 1, 1]",219,12,0.25715076500769896,24
320,"[0, 1, 2, 0, 0]",24,5,0.3721125766259296,197
321,"[3, 0, 1, 0, 1]",197,17,0.1305387360001208,215
322,"[3, 1, 1, 1, 1]",215,6,0.25715076500769896,213
323,"[3, 1, 1, 0, 1]",213,14,0.25715076500769896,215
324,"[3, 1, 1, 1, 1]",215,0,0.25715076500769896,195
325,"[3, 0, 0, 1, 1]",195,17,0.25715076500769896,197
326,"[3, 0, 1, 0, 1]",197,62,0.8748998580372009,193
327,"[3, 0, 0, 0, 1]",193,84,0.25715076500769896,197
328,"[3, 0, 1, 0, 1]",197,57,0.25715076500769896,60
329,"[0, 3, 3, 0, 0]",60,120,0.3721125766259296,60
330,"[0, 3, 3, 0, 0]",60,151,0.3721125766259296,205
331,"[3, 0, 3, 0, 1]",205,12,0.4510834277839807,203
332,"[3, 0, 2, 1, 1]",203,6,0.25715076500769896,235
333,"[3, 2, 2, 1, 1]",235,23,0.25715076500769896,48
334,"[0, 3, 0, 0, 0]",48,36,0.24372453680681166,48
335,"[0, 3, 0, 0, 0]",48,39,0.2454011074314922,52
336,"[0, 3, 1, 0, 0]",52,41,0.23676676871436889,207
337,"[3, 0, 3, 1, 1]",207,1,0.10738644972387111,50
338,"[0, 3, 0, 1, 0]",50,21,0.3721125766259296,22
339,"[0, 1, 1, 1, 0]",22,107,0.3721125766259296,22
340,"[0, 1, 1, 1, 0]",22,107,0.3721125766259296,22
341,"[0, 1, 1, 1, 0]",22,44,0.3721125766259296,46
342,"[0, 2, 3, 1, 0]",46,13,0.3721125766259296,197
343,"[3, 0, 1, 0, 1]",197,18,0.3072696468176969,22
344,"[0, 1, 1, 1, 0]",22,44,0.3721125766259296,201
345,"[3, 0, 2, 0, 1]",201,12,0.22424342226429855,203
346,"[3, 0, 2, 1, 1]",203,3,0.25715076500769896,26
347,"[0, 1, 2, 1, 0]",26,29,0.3721125766259296,203
348,"[3, 0, 2, 1, 1]",203,35,0.12581495241505697,203
349,"[3, 0, 2, 1, 1]",203,14,0.25715076500769896,30
350,"[0, 1, 3, 1, 0]",30,48,0.3721125766259296,215
351,"[3, 1, 1, 1, 1]",215,29,0.1314871524536854,215
352,"[3, 1, 1, 1, 1]",215,29,0.25715076500769896,36
353,"[0, 2, 1, 0, 0]",36,45,0.3721125766259296,38
354,"[0, 2, 1, 1, 0]",38,9,0.3721125766259296,62
355,"[0, 3, 3, 1, 0]",62,65,0.2684539535209064,201
356,"[3, 0, 2, 0, 1]",201,12,0.1493007153409446,36
357,"[0, 2, 1, 0, 0]",36,98,0.3721125766259296,215
358,"[3, 1, 1, 1, 1]",215,11,0.25715076500769896,215
359,"[3, 1, 1, 1, 1]",215,149,0.25715076500769896,215
360,"[3, 1, 1, 1, 1]",215,32,0.13274458042220474,38
361,"[0, 2, 1, 1, 0]",38,81,0.3721125766259296,38
362,"[0, 2, 1, 1, 0]",38,145,0.3721125766259296,199
363,"[3, 0, 1, 1, 1]",199,57,0.25715076500769896,62
364,"[0, 3, 3, 1, 0]",62,68,0.3721125766259296,54
365,"[0, 3, 1, 1, 0]",54,33,0.3721125766259296,26
366,"[0, 1, 2, 1, 0]",26,107,0.3721125766259296,50
367,"[0, 3, 0, 1, 0]",50,15,0.3721125766259296,36
368,"[0, 2, 1, 0, 0]",36,20,0.3721125766259296,197
369,"[3, 0, 1, 0, 1]",197,31,0.25715076500769896,58
370,"[0, 3, 2, 1, 0]",58,77,0.24506579330655726,199
371,"[3, 0, 1, 1, 1]",199,32,0.25715076500769896,50
372,"[0, 3, 0, 1, 0]",50,81,0.3721125766259296,201
373,"[3, 0, 2, 0, 1]",201,12,0.25715076500769896,50
374,"[0, 3, 0, 1, 0]",50,19,0.3721125766259296,239
375,"[3, 2, 3, 1, 1]",239,32,0.13454689384373428,60
376,"[0, 3, 3, 0, 0]",60,8,0.23198854243401798,207
377,"[3, 0, 3, 1, 1]",207,75,0.25715076500769896,195
378,"[3, 0, 0, 1, 1]",195,13,0.25715076500769896,44
379,"[0, 2, 3, 0, 0]",44,14,0.3721125766259296,193
380,"[3, 0, 0, 0, 1]",193,22,0.25715076500769896,197
381,"[3, 0, 1, 0, 1]",197,26,0.25715076500769896,30
382,"[0, 1, 3, 1, 0]",30,67,0.3721125766259296,38
383,"[0, 2, 1, 1, 0]",38,29,0.3721125766259296,223
384,"[3, 1, 3, 1, 1]",223,3,0.25715076500769896,223
385,"[3, 1, 3, 1, 1]",223,29,0.43012629497550353,60
386,"[0, 3, 3, 0, 0]",60,17,0.3721125766259296,203
387,"[3, 0, 2, 1, 1]",203,29,0.25715076500769896,46
388,"[0, 2, 3, 1, 0]",46,60,0.3721125766259296,223
389,"[3, 1, 3, 1, 1]",223,14,0.25715076500769896,62
390,"[0, 3, 3, 1, 0]",62,46,0.23365253877901807,20
391,"[0, 1, 1, 0, 0]",20,17,0.3721125766259296,22
392,"[0, 1, 1, 1, 0]",22,104,0.3721125766259296,36
393,"[0, 2, 1, 0, 0]",36,11,0.3721125766259296,197
394,"[3, 0, 1, 0, 1]",197,12,0.116775245222084,22
395,"[0, 1, 1, 1, 0]",22,33,0.3721125766259296,26
396,"[0, 1, 2, 1, 0]",26,107,0.3721125766259296,237
397,"[3, 2, 3, 0, 1]",237,20,0.25715076500769896,215
398,"[3, 1, 1, 1, 1]",215,5,0.25715076500769896,32
399,"[0, 2, 0, 0, 0]",32,36,0.3721125766259296,20
400,"[0, 1, 1, 0, 0]",20,27,0.3721125766259296,239
401,"[3, 2, 3, 1, 1]",239,24,0.12415215597069458,235
402,"[3, 2, 2, 1, 1]",235,44,0.25715076500769896,239
403,"[3, 2, 3, 1, 1]",239,38,0.3651591832690278,197
404,"[3, 0, 1, 0, 1]",197,19,0.25715076500769896,48
405,"[0, 3, 0, 0, 0]",48,119,0.3721125766259296,48
406,"[0, 3, 0, 0, 0]",48,20,0.3721125766259296,48
407,"[0, 3, 0, 0, 0]",48,3,0.22109083337359137,32
408,"[0, 2, 0, 0, 0]",32,54,0.3721125766259296,203
409,"[3, 0, 2, 1, 1]",203,104,0.25715076500769896,239
410,"[3, 2, 3, 1, 1]",239,43,0.2559306070709353,197
411,"[3, 0, 1, 0, 1]",197,48,0.25715076500769896,50
