,State,Action,Reward,Reward_Terms,Next_State
4550,"[0.6334823575131748, 0.08293909722526213, 0.007398014796029592, 0.625, 0.6969271783359057, 1.0, 0.0, 0.0, 1.0]",18,0.1351812260922291,"(674622.160635952, 2194227.8587135216, 3700000.0, -0.1057628454003337, 1.0, 11606742.7649725, 5186551.90524477, 6631443.416368009)","[0.15168075258655045, 0.19155168001440628, 0.002798005596011192, 0.375, 0.6590430756278939, 0.0, 1.0, 1.0, 0.0]"
4551,"[0.15168075258655045, 0.19155168001440628, 0.002798005596011192, 0.375, 0.6590430756278939, 0.0, 1.0, 1.0, 0.0]",3,1.0,"(674622.160635952, 2194227.8587135216, 1400000.0, 1.7820515269360142, -1.0, 2760281.793691, 5186551.90524477, 6631443.416368009)","[0.15167392075942374, 0.33554050551350595, 0.001998003996007992, 0.125, 0.6658131050933072, 0.0, 1.0, 1.0, 0.0]"
4552,"[0.15167392075942374, 0.33554050551350595, 0.001998003996007992, 0.125, 0.6658131050933072, 0.0, 1.0, 1.0, 0.0]",37,1.0,"(674622.160635952, 2194227.8587135216, 1000000.0, 1.2856919660062838, -1.0, 2760156.353071, 5186551.90524477, 6631443.416368009)","[0.6247486872983403, 0.059599774672184934, 0.04142089422178845, 0.25, 0.7000140311491512, 1.0, 0.0, 1.0, 0.0]"
4553,"[0.6247486872983403, 0.059599774672184934, 0.04142089422178845, 0.25, 0.7000140311491512, 1.0, 0.0, 1.0, 0.0]",23,0.21756662121979425,"(674622.160635952, 2194227.8587135216, 20711405.69, -0.22638520678853274, -1.0, 11446382.0025725, 5186551.90524477, 6631443.416368009)","[0.6247486872983403, 0.012833466874419705, 0.003198006396012792, 0.125, 0.6565174687806931, 1.0, 0.0, 1.0, 0.0]"
4554,"[0.6247486872983403, 0.012833466874419705, 0.003198006396012792, 0.125, 0.6565174687806931, 1.0, 0.0, 1.0, 0.0]",23,0.27062239624955353,"(674622.160635952, 2194227.8587135216, 1600000.0, -0.11100825186121129, -1.0, 11446382.0025725, 5186551.90524477, 6631443.416368009)","[0.1517096706343532, 0.17041673526060058, 0.003498006996013992, 0.25, 0.6633927318647397, 0.0, 1.0, 0.0, 1.0]"
4555,"[0.1517096706343532, 0.17041673526060058, 0.003498006996013992, 0.25, 0.6633927318647397, 0.0, 1.0, 0.0, 1.0]",16,1.0,"(674622.160635952, 2194227.8587135216, 1750000.0, 1.431392904340775, 1.0, 2760812.7640710003, 5186551.90524477, 6631443.416368009)","[0.1517096706343532, 0.23412286364084234, 0.052598105196210394, 0.25, 0.6768626350498106, 0.0, 1.0, 0.0, 1.0]"
4556,"[0.1517096706343532, 0.23412286364084234, 0.052598105196210394, 0.25, 0.6768626350498106, 0.0, 1.0, 0.0, 1.0]",29,0.7516416222699825,"(674622.160635952, 2194227.8587135216, 26300000.0, 0.7195743694141098, 1.0, 2760812.7640710003, 5186551.90524477, 6631443.416368009)","[0.6248472262776695, 0.05991009698682156, 0.005902986565973132, 0.5, 0.6661989616949628, 1.0, 0.0, 1.0, 0.0]"
4557,"[0.6248472262776695, 0.05991009698682156, 0.005902986565973132, 0.5, 0.6661989616949628, 1.0, 0.0, 1.0, 0.0]",15,0.5599231905871856,"(674622.160635952, 2194227.8587135216, 2952487.38, 0.5182773883219827, -1.0, 11448191.2975725, 5186551.90524477, 6631443.416368009)","[0.15170965034702039, 0.2330416413764581, 0.0022614115028230055, 0.0, 0.6676020766100743, 0.0, 1.0, 0.0, 1.0]"
4558,"[0.15170965034702039, 0.2330416413764581, 0.0022614115028230055, 0.0, 0.6676020766100743, 0.0, 1.0, 0.0, 1.0]",29,0.3088577356852113,"(674622.160635952, 2194227.8587135216, 1131703.49, -0.2433190478695007, 1.0, 2760812.391571, 5186551.90524477, 6631443.416368009)","[0.15170965034702039, 0.39266459438911844, 0.000308000616001232, 0.25, 0.6748982741686544, 0.0, 1.0, 1.0, 0.0]"
4559,"[0.15170965034702039, 0.39266459438911844, 0.000308000616001232, 0.25, 0.6748982741686544, 0.0, 1.0, 1.0, 0.0]",15,0.19338155006032265,"(674622.160635952, 2194227.8587135216, 155000.0, -0.4944376236804974, -1.0, 2760812.391571, 5186551.90524477, 6631443.416368009)","[0.15170965034702039, 0.41180249749356035, 0.0017229194458388917, 0.0, 0.6770380244141995, 0.0, 1.0, 0.0, 1.0]"
4560,"[0.15170965034702039, 0.41180249749356035, 0.0017229194458388917, 0.0, 0.6770380244141995, 0.0, 1.0, 0.0, 1.0]",89,0.0,"(674622.160635952, 2194227.8587135216, 862458.0, -1.3638373048444006, 1.0, 2760812.391571, 5186551.90524477, 6631443.416368009)","[0.15606662084370373, 0.2329800304375173, 0.000174000348000696, 0.25, 0.6720920443384313, 0.0, 1.0, 0.0, 1.0]"
4561,"[0.15606662084370373, 0.2329800304375173, 0.000174000348000696, 0.25, 0.6720920443384313, 0.0, 1.0, 0.0, 1.0]",143,1.0,"(674622.160635952, 2194227.8587135216, 88000.0, 5.337619567515906, 1.0, 2840811.646571, 5186551.90524477, 6631443.416368009)","[0.15989802687990562, 0.14941186528772388, 0.108498216996434, 0.125, 0.6733548477620317, 0.0, 1.0, 1.0, 0.0]"
4562,"[0.15989802687990562, 0.14941186528772388, 0.108498216996434, 0.125, 0.6733548477620317, 0.0, 1.0, 1.0, 0.0]",24,0.6184413717311655,"(674622.160635952, 2194227.8587135216, 54250000.0, 0.42991241849350076, -1.0, 2911160.901571, 5186551.90524477, 6631443.416368009)","[0.15989802687990562, 0.2118077289695086, 0.027998055996111992, 0.25, 0.6516065665778027, 0.0, 1.0, 0.0, 1.0]"
4563,"[0.15989802687990562, 0.2118077289695086, 0.027998055996111992, 0.25, 0.6516065665778027, 0.0, 1.0, 0.0, 1.0]",60,1.0,"(674622.160635952, 2194227.8587135216, 14000000.0, 2.22530980130871, 1.0, 2911160.901571, 5186551.90524477, 6631443.416368009)","[0.15989802687990562, 0.39301921914578347, 0.1999983999968, 0.25, 0.6801950329732005, 0.0, 1.0, 0.0, 1.0]"
4564,"[0.15989802687990562, 0.39301921914578347, 0.1999983999968, 0.25, 0.6801950329732005, 0.0, 1.0, 0.0, 1.0]",72,0.4897895168947949,"(674622.160635952, 2194227.8587135216, 100000000.0, 0.1501415688838878, 1.0, 2911160.901571, 5186551.90524477, 6631443.416368009)","[0.15989802687990562, 0.14735865926715236, 0.1999983999968, 0.25, 0.6770380244141995, 0.0, 1.0, 1.0, 0.0]"
4565,"[0.15989802687990562, 0.14735865926715236, 0.1999983999968, 0.25, 0.6770380244141995, 0.0, 1.0, 1.0, 0.0]",24,0.7589089737551304,"(674622.160635952, 2194227.8587135216, 100000000.0, 0.7353782076253622, -1.0, 2911160.901571, 5186551.90524477, 6631443.416368009)","[0.638408885441504, 0.08068104813571084, 0.03239806479612959, 0.375, 0.6779149712361442, 1.0, 0.0, 1.0, 0.0]"
4566,"[0.638408885441504, 0.08068104813571084, 0.03239806479612959, 0.375, 0.6779149712361442, 1.0, 0.0, 1.0, 0.0]",14,0.24682024126095095,"(674622.160635952, 2194227.8587135216, 16200000.0, -0.1397374297615983, -1.0, 11697199.7842025, 5186551.90524477, 6631443.416368009)","[0.15997094435596312, 0.3148142398731229, 0.000358000716001432, 0.0, 0.6876666198961695, 0.0, 1.0, 0.0, 1.0]"
4567,"[0.15997094435596312, 0.3148142398731229, 0.000358000716001432, 0.0, 0.6876666198961695, 0.0, 1.0, 0.0, 1.0]",49,0.3543650604819368,"(674622.160635952, 2194227.8587135216, 180000.0, -0.1443572183798789, 1.0, 2912499.754741, 5186551.90524477, 6631443.416368009)","[0.15997094435596312, 0.14735865926715236, 0.002448004896009792, 0.25, 0.6782657499649222, 0.0, 1.0, 0.0, 1.0]"
4568,"[0.15997094435596312, 0.14735865926715236, 0.002448004896009792, 0.25, 0.6782657499649222, 0.0, 1.0, 0.0, 1.0]",26,0.3646454647122453,"(674622.160635952, 2194227.8587135216, 1225000.0, -0.12200108966722424, 1.0, 2912499.754741, 5186551.90524477, 6631443.416368009)","[0.6424274610572759, 0.08061179986325372, 0.001998003996007992, 0.125, 0.6805107338291005, 1.0, 0.0, 1.0, 0.0]"
4569,"[0.6424274610572759, 0.08061179986325372, 0.001998003996007992, 0.125, 0.6805107338291005, 1.0, 0.0, 1.0, 0.0]",23,0.461983703396403,"(674622.160635952, 2194227.8587135216, 1000000.0, 0.335162730322576, -1.0, 11770985.699362503, 5186551.90524477, 6631443.416368009)","[0.6422104718303348, 0.0584822373859802, 0.003983262526525053, 0.625, 0.6842991440999018, 1.0, 0.0, 0.0, 1.0]"
4570,"[0.6422104718303348, 0.0584822373859802, 0.003983262526525053, 0.625, 0.6842991440999018, 1.0, 0.0, 0.0, 1.0]",15,0.2594002446286026,"(674622.160635952, 2194227.8587135216, 1992627.28, -0.1057628454003337, 1.0, 11767001.514362505, 5186551.90524477, 6631443.416368009)","[0.6421509814860061, 0.1281340007092798, 0.0026841249082498165, 0.125, 0.7481408727374772, 1.0, 0.0, 0.0, 1.0]"
4571,"[0.6421509814860061, 0.1281340007092798, 0.0026841249082498165, 0.125, 0.7481408727374772, 1.0, 0.0, 0.0, 1.0]",15,0.12122179259083905,"(674622.160635952, 2194227.8587135216, 1343059.77, -0.1057628454003337, 1.0, 11765909.199592505, 5186551.90524477, 6631443.416368009)","[0.6416621919058259, 0.12846333370138271, 0.009998019996039992, 0.125, 0.7463168233478322, 1.0, 0.0, 0.0, 1.0]"
4572,"[0.6416621919058259, 0.12846333370138271, 0.009998019996039992, 0.125, 0.7463168233478322, 1.0, 0.0, 0.0, 1.0]",26,0.07544224220345717,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.24764023560707424, 1.0, 11756934.430932503, 5186551.90524477, 6631443.416368009)","[0.1615939309800406, 0.3926458521767525, 0.06199812399624799, 0.125, 0.5496468827463636, 0.0, 1.0, 0.0, 1.0]"
4573,"[0.1615939309800406, 0.3926458521767525, 0.06199812399624799, 0.125, 0.5496468827463636, 0.0, 1.0, 0.0, 1.0]",36,0.0,"(674622.160635952, 2194227.8587135216, 31000000.0, -0.9154276315783665, 1.0, 2942299.754741, 5186551.90524477, 6631443.416368009)","[0.641458811562241, 0.03473336525559475, 4.8000096000192e-05, 0.25, 0.6855619475235022, 1.0, 0.0, 0.0, 1.0]"
4574,"[0.641458811562241, 0.03473336525559475, 4.8000096000192e-05, 0.25, 0.6855619475235022, 1.0, 0.0, 0.0, 1.0]",36,0.3583050088287788,"(674622.160635952, 2194227.8587135216, 25000.0, 0.10800328806720506, 1.0, 11753200.121512502, 5186551.90524477, 6631443.416368009)","[0.13829697889356496, 0.2533099525746206, 0.049998099996199995, 0.25, 0.6061222580796034, 0.0, 1.0, 0.0, 1.0]"
4575,"[0.13829697889356496, 0.2533099525746206, 0.049998099996199995, 0.25, 0.6061222580796034, 0.0, 1.0, 0.0, 1.0]",39,0.29006792627085326,"(674622.160635952, 2194227.8587135216, 25000000.0, -0.28418002846355217, 1.0, 2514539.499741, 5186551.90524477, 6631443.416368009)","[0.6592125277529856, 0.01117349855140051, 0.000148000296000592, 0.25, 0.40687994013376366, 1.0, 0.0, 1.0, 0.0]"
4576,"[0.6592125277529856, 0.01117349855140051, 0.000148000296000592, 0.25, 0.40687994013376366, 1.0, 0.0, 1.0, 0.0]",12,0.1675447367626836,"(674622.160635952, 2194227.8587135216, 75000.0, 0.006590570575175238, -1.0, 12079179.852112506, 5186551.90524477, 6631443.416368009)","[0.6592193355827846, 0.01117349855140051, 0.000248000496000992, 0.25, 0.40687994013376366, 1.0, 0.0, 1.0, 0.0]"
4577,"[0.6592193355827846, 0.01117349855140051, 0.000248000496000992, 0.25, 0.40687994013376366, 1.0, 0.0, 1.0, 0.0]",12,0.11595267775934887,"(674622.160635952, 2194227.8587135216, 125000.0, -0.1057628454003337, -1.0, 12079304.852112506, 5186551.90524477, 6631443.416368009)","[0.14848830435072793, 0.14704847333623464, 0.003298006596013192, 0.25, 0.5792292222066321, 0.0, 1.0, 0.0, 1.0]"
4578,"[0.14848830435072793, 0.14704847333623464, 0.003298006596013192, 0.25, 0.5792292222066321, 0.0, 1.0, 0.0, 1.0]",14,0.18968030881599784,"(674622.160635952, 2194227.8587135216, 1650000.0, -0.20255310108698188, 1.0, 2701664.5777410003, 5186551.90524477, 6631443.416368009)","[0.14850464314224548, 0.16910386550501638, 0.029998059996119993, 0.25, 0.5848416818670783, 0.0, 1.0, 1.0, 0.0]"
4579,"[0.14850464314224548, 0.16910386550501638, 0.029998059996119993, 0.25, 0.5848416818670783, 0.0, 1.0, 1.0, 0.0]",20,0.9188530961799779,"(674622.160635952, 2194227.8587135216, 15000000.0, 1.083198323221652, -1.0, 2701964.5777410003, 5186551.90524477, 6631443.416368009)","[0.620500591668912, 0.10433200223682992, 0.003435420870841742, 0.375, 0.6624807071699172, 1.0, 0.0, 0.0, 1.0]"
4580,"[0.620500591668912, 0.10433200223682992, 0.003435420870841742, 0.375, 0.6624807071699172, 1.0, 0.0, 0.0, 1.0]",15,0.2985784668172334,"(674622.160635952, 2194227.8587135216, 1718707.0, 0.24154750843421785, 1.0, 11368381.821992503, 5186551.90524477, 6631443.416368009)","[0.14850472429103206, 0.29417043788394154, 0.01599803199606399, 0.375, 0.6789673074224779, 0.0, 1.0, 0.0, 1.0]"
4581,"[0.14850472429103206, 0.29417043788394154, 0.01599803199606399, 0.375, 0.6789673074224779, 0.0, 1.0, 0.0, 1.0]",74,0.0,"(674622.160635952, 2194227.8587135216, 8000000.0, -1.735701989548416, 1.0, 2701966.0677310005, 5186551.90524477, 6631443.416368009)","[0.14850472429103206, 0.39079264478925274, 0.005596011192022384, 0.125, 0.7144661147748, 0.0, 1.0, 0.0, 1.0]"
4582,"[0.14850472429103206, 0.39079264478925274, 0.005596011192022384, 0.125, 0.7144661147748, 0.0, 1.0, 0.0, 1.0]",107,0.5497414381088964,"(674622.160635952, 2194227.8587135216, 2799000.0, 0.2805151259160092, 1.0, 2701966.0677310005, 5186551.90524477, 6631443.416368009)","[0.6244503871566275, 0.08107318614005363, 0.001798003596007192, 0.375, 0.694401571488705, 1.0, 0.0, 1.0, 0.0]"
4583,"[0.6244503871566275, 0.08107318614005363, 0.001798003596007192, 0.375, 0.694401571488705, 1.0, 0.0, 1.0, 0.0]",5,0.3056685590835007,"(674622.160635952, 2194227.8587135216, 900000.0, -0.0352855372251041, -1.0, 11440904.850702504, 5186551.90524477, 6631443.416368009)","[0.15189586678358047, 0.25288908154428047, 0.000398000796001592, 0.375, 0.6659183387119405, 0.0, 1.0, 1.0, 0.0]"
4584,"[0.15189586678358047, 0.25288908154428047, 0.000398000796001592, 0.375, 0.6659183387119405, 0.0, 1.0, 1.0, 0.0]",6,0.3244618671393976,"(674622.160635952, 2194227.8587135216, 200000.0, 0.09788505041929098, -1.0, 2764231.5508710006, 5186551.90524477, 6631443.416368009)","[0.51541618509612, 0.12797035324926434, 0.003998007996015992, 0.0, 0.7143258032832889, 1.0, 0.0, 0.0, 1.0]"
4585,"[0.51541618509612, 0.12797035324926434, 0.003998007996015992, 0.0, 0.7143258032832889, 1.0, 0.0, 0.0, 1.0]",26,0.25752913281893447,"(674622.160635952, 2194227.8587135216, 2000000.0, 0.006518035409160853, 1.0, 9438904.850702507, 5186551.90524477, 6631443.416368009)","[0.5153344911385321, 0.1046412338532927, 0.002998005996011992, 0.0, 0.6307001543426407, 1.0, 0.0, 0.0, 1.0]"
4586,"[0.5153344911385321, 0.1046412338532927, 0.002998005996011992, 0.0, 0.6307001543426407, 1.0, 0.0, 0.0, 1.0]",37,0.21071333179403573,"(674622.160635952, 2194227.8587135216, 1500000.0, -0.09807583582542599, 1.0, 9437404.850702507, 5186551.90524477, 6631443.416368009)","[0.5152800082128076, 0.05804533972026617, 0.001998003996007992, 0.0, 0.6694261259997193, 1.0, 0.0, 0.0, 1.0]"
4587,"[0.5152800082128076, 0.05804533972026617, 0.001998003996007992, 0.0, 0.6694261259997193, 1.0, 0.0, 0.0, 1.0]",23,0.20090333483288142,"(674622.160635952, 2194227.8587135216, 1000000.0, -0.1057628454003337, 1.0, 9436404.478202509, 5186551.90524477, 6631443.416368009)","[0.1546154586316781, 0.25288908154428047, 0.0018425031650063299, 0.5, 0.6719517328469201, 0.0, 1.0, 0.0, 1.0]"
4588,"[0.1546154586316781, 0.25288908154428047, 0.0018425031650063299, 0.5, 0.6719517328469201, 0.0, 1.0, 0.0, 1.0]",63,0.34140787436792364,"(674622.160635952, 2194227.8587135216, 922249.74, -0.172534371148317, 1.0, 2814166.5508710006, 5186551.90524477, 6631443.416368009)","[0.1546154586316781, 0.16823889521210336, 0.0018107612215224431, 0.375, 0.685105935176091, 0.0, 1.0, 0.0, 1.0]"
4589,"[0.1546154586316781, 0.16823889521210336, 0.0018107612215224431, 0.375, 0.685105935176091, 0.0, 1.0, 0.0, 1.0]",17,0.3400646143167501,"(674622.160635952, 2194227.8587135216, 906378.8, 0.1270407400641582, 1.0, 2814166.5508710006, 5186551.90524477, 6631443.416368009)","[0.1546154586316781, 0.14670127399783087, 0.0014351902503805007, 0.375, 0.6958046864038164, 0.0, 1.0, 0.0, 1.0]"
4590,"[0.1546154586316781, 0.14670127399783087, 0.0014351902503805007, 0.375, 0.6958046864038164, 0.0, 1.0, 0.0, 1.0]",16,0.2736697537515567,"(674622.160635952, 2194227.8587135216, 718593.69, -0.015989389912561706, 1.0, 2814166.5508710006, 5186551.90524477, 6631443.416368009)","[0.1546154586316781, 0.3338711685913811, 0.0018742241884483768, 0.5, 0.6678826995930967, 0.0, 1.0, 0.0, 1.0]"
4591,"[0.1546154586316781, 0.3338711685913811, 0.0018742241884483768, 0.5, 0.6678826995930967, 0.0, 1.0, 0.0, 1.0]",107,0.28435087513477325,"(674622.160635952, 2194227.8587135216, 938110.22, -0.2966125289948272, 1.0, 2814166.5508710006, 5186551.90524477, 6631443.416368009)","[0.6111933858180724, 0.0801162939683221, 0.000598001196002392, 0.125, 0.6384172863757542, 1.0, 0.0, 1.0, 0.0]"
4592,"[0.6111933858180724, 0.0801162939683221, 0.000598001196002392, 0.125, 0.6384172863757542, 1.0, 0.0, 1.0, 0.0]",110,1.0,"(674622.160635952, 2194227.8587135216, 300000.0, 2.1068121778552946, -1.0, 11197490.250712505, 5186551.90524477, 6631443.416368009)","[0.15470150960033724, 0.16823889521210336, 0.029998059996119993, 0.375, 0.6858074926336467, 0.0, 1.0, 1.0, 0.0]"
4593,"[0.15470150960033724, 0.16823889521210336, 0.029998059996119993, 0.375, 0.6858074926336467, 0.0, 1.0, 1.0, 0.0]",13,0.3072019684487035,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.24691973755332025, -1.0, 2815746.5508710006, 5186551.90524477, 6631443.416368009)","[0.15470150960033724, 0.16808985726715567, 0.000898001796003592, 0.25, 0.681773537252701, 0.0, 1.0, 0.0, 1.0]"
4594,"[0.15470150960033724, 0.16808985726715567, 0.000898001796003592, 0.25, 0.681773537252701, 0.0, 1.0, 0.0, 1.0]",15,0.28530141757899635,"(674622.160635952, 2194227.8587135216, 450000.0, -0.2945454459547224, 1.0, 2815746.5508710006, 5186551.90524477, 6631443.416368009)","[0.6271979608577466, 0.05750811934349084, 0.003598007196014392, 0.125, 0.6857022590150132, 1.0, 0.0, 1.0, 0.0]"
4595,"[0.6271979608577466, 0.05750811934349084, 0.003598007196014392, 0.125, 0.6857022590150132, 1.0, 0.0, 1.0, 0.0]",15,0.672021270662251,"(674622.160635952, 2194227.8587135216, 1800000.0, 0.7659314356250821, -1.0, 11491353.631412506, 5186551.90524477, 6631443.416368009)","[0.15767244652461332, 0.4626396274330536, 0.007998015996031992, 0.375, 0.7363547074505402, 0.0, 1.0, 1.0, 0.0]"
4596,"[0.15767244652461332, 0.4626396274330536, 0.007998015996031992, 0.375, 0.7363547074505402, 0.0, 1.0, 1.0, 0.0]",144,0.3721125766259296,"(674622.160635952, 2194227.8587135216, 4000000.0, -0.1057628454003337, -1.0, 2870296.5508710006, 5186551.90524477, 6631443.416368009)","[0.6152116414004881, 0.010702229264269978, 0.00019800039600079201, 0.125, 0.6733548477620317, 1.0, 0.0, 1.0, 0.0]"
4597,"[0.6152116414004881, 0.010702229264269978, 0.00019800039600079201, 0.125, 0.6733548477620317, 1.0, 0.0, 1.0, 0.0]",12,0.290925471995781,"(674622.160635952, 2194227.8587135216, 100000.0, -0.08224327611397626, -1.0, 11271270.2896725, 5186551.90524477, 6631443.416368009)","[0.15710304978389278, 0.31385074893231113, 0.07999815999632, 0.25, 0.6565174687806931, 0.0, 1.0, 1.0, 0.0]"
4598,"[0.15710304978389278, 0.31385074893231113, 0.07999815999632, 0.25, 0.6565174687806931, 0.0, 1.0, 1.0, 0.0]",32,0.4946418260105522,"(674622.160635952, 2194227.8587135216, 40000000.0, 0.16069357099540407, -1.0, 2859841.7371210004, 5186551.90524477, 6631443.416368009)","[0.615208291948227, 0.07975011098729097, 0.0016516033032066065, 0.5, 0.6866844394555914, 1.0, 0.0, 1.0, 0.0]"
4599,"[0.615208291948227, 0.07975011098729097, 0.0016516033032066065, 0.5, 0.6866844394555914, 1.0, 0.0, 1.0, 0.0]",13,0.4213932669414573,"(674622.160635952, 2194227.8587135216, 826800.0, 0.20147127695072264, -1.0, 11271208.7896725, 5186551.90524477, 6631443.416368009)","[0.615205162985779, 0.05782174629458111, 0.006133706627413255, 0.5, 0.6796688648800336, 1.0, 0.0, 1.0, 0.0]"
4600,"[0.615205162985779, 0.05782174629458111, 0.006133706627413255, 0.5, 0.6796688648800336, 1.0, 0.0, 1.0, 0.0]",15,0.29330974178137587,"(674622.160635952, 2194227.8587135216, 3067847.18, -0.07706861753857495, -1.0, 11271151.3381325, 5186551.90524477, 6631443.416368009)","[0.15710304978389278, 0.14876327640934678, 0.001903480906961814, 0.5, 0.6963659323698611, 0.0, 1.0, 1.0, 0.0]"
4601,"[0.15710304978389278, 0.14876327640934678, 0.001903480906961814, 0.5, 0.6963659323698611, 0.0, 1.0, 1.0, 0.0]",21,0.2960404487257779,"(674622.160635952, 2194227.8587135216, 952738.55, -0.2711919710146176, -1.0, 2859841.7371210004, 5186551.90524477, 6631443.416368009)","[0.615205162985779, 0.07975011098729097, 0.006221433302866606, 0.5, 0.6864038164725691, 1.0, 0.0, 0.0, 1.0]"
4602,"[0.615205162985779, 0.07975011098729097, 0.006221433302866606, 0.5, 0.6864038164725691, 1.0, 0.0, 0.0, 1.0]",25,0.28011478010947954,"(674622.160635952, 2194227.8587135216, 3111710.43, -0.1057628454003337, 1.0, 11271151.3381325, 5186551.90524477, 6631443.416368009)","[0.15710304978389278, 0.2527785323261007, 0.013920948461896922, 0.5, 0.6433281885786446, 0.0, 1.0, 0.0, 1.0]"
4603,"[0.15710304978389278, 0.2527785323261007, 0.013920948461896922, 0.5, 0.6433281885786446, 0.0, 1.0, 0.0, 1.0]",65,0.3593378714717872,"(674622.160635952, 2194227.8587135216, 6961460.31, -0.13354316865360052, 1.0, 2859841.7371210004, 5186551.90524477, 6631443.416368009)","[0.15710304978389278, 0.333571744049727, 0.014160389740779482, 0.5, 0.6367335484776203, 0.0, 1.0, 0.0, 1.0]"
4604,"[0.15710304978389278, 0.333571744049727, 0.014160389740779482, 0.5, 0.6367335484776203, 0.0, 1.0, 0.0, 1.0]",66,0.37788637277666265,"(674622.160635952, 2194227.8587135216, 7081180.71, -0.09320694516385586, 1.0, 2859841.7371210004, 5186551.90524477, 6631443.416368009)","[0.6150858731355979, 0.12752410839715506, 0.004184008368016736, 0.125, 0.7238669847060475, 1.0, 0.0, 0.0, 1.0]"
4605,"[0.6150858731355979, 0.12752410839715506, 0.004184008368016736, 0.125, 0.7238669847060475, 1.0, 0.0, 0.0, 1.0]",26,0.23809543511045533,"(674622.160635952, 2194227.8587135216, 2093000.0, 0.08991310092355173, 1.0, 11268961.0320125, 5186551.90524477, 6631443.416368009)","[0.5904724566028351, 0.08091861480136142, 0.039998079996159994, 0.5, 0.6974884243019503, 1.0, 0.0, 0.0, 1.0]"
4606,"[0.5904724566028351, 0.08091861480136142, 0.039998079996159994, 0.5, 0.6974884243019503, 1.0, 0.0, 0.0, 1.0]",23,0.29724244904486535,"(674622.160635952, 2194227.8587135216, 20000000.0, -0.1057628454003337, 1.0, 10817028.8954225, 5186551.90524477, 6631443.416368009)","[0.16550746470012215, 0.31365930977325507, 0.007198014396028792, 0.375, 0.6698470604742528, 0.0, 1.0, 1.0, 0.0]"
4607,"[0.16550746470012215, 0.31365930977325507, 0.007198014396028792, 0.375, 0.6698470604742528, 0.0, 1.0, 1.0, 0.0]",16,0.459711913373957,"(674622.160635952, 2194227.8587135216, 3600000.0, 0.08473375411162076, -1.0, 3014156.973481, 5186551.90524477, 6631443.416368009)","[0.16550746470012215, 0.4097481000263277, 0.005498010996021992, 0.375, 0.6889294233197699, 0.0, 1.0, 1.0, 0.0]"
4608,"[0.16550746470012215, 0.4097481000263277, 0.005498010996021992, 0.375, 0.6889294233197699, 0.0, 1.0, 1.0, 0.0]",16,0.09582444715029044,"(674622.160635952, 2194227.8587135216, 2750000.0, -0.7065887318110898, -1.0, 3014156.973481, 5186551.90524477, 6631443.416368009)","[0.16536851662161173, 0.25234085047925814, 0.08999817999635999, 0.375, 0.6528693700014031, 0.0, 1.0, 0.0, 1.0]"
4609,"[0.16536851662161173, 0.25234085047925814, 0.08999817999635999, 0.375, 0.6528693700014031, 0.0, 1.0, 0.0, 1.0]",41,0.9427795669703029,"(674622.160635952, 2194227.8587135216, 45000000.0, 1.1352296683560275, 1.0, 3011605.718481, 5186551.90524477, 6631443.416368009)","[0.16536851662161173, 0.33277431135966146, 0.029998059996119993, 0.375, 0.6552897432299705, 0.0, 1.0, 0.0, 1.0]"
4610,"[0.16536851662161173, 0.33277431135966146, 0.029998059996119993, 0.375, 0.6552897432299705, 0.0, 1.0, 0.0, 1.0]",64,0.38814912123989936,"(674622.160635952, 2194227.8587135216, 15000000.0, -0.0708892113034205, 1.0, 3011605.718481, 5186551.90524477, 6631443.416368009)","[0.5358398053341101, 0.0797854353733983, 0.009998019996039992, 0.375, 0.6904728497263926, 1.0, 0.0, 0.0, 1.0]"
4611,"[0.5358398053341101, 0.0797854353733983, 0.009998019996039992, 0.375, 0.6904728497263926, 1.0, 0.0, 0.0, 1.0]",36,0.5383477426769568,"(674622.160635952, 2194227.8587135216, 5000000.0, 0.5841029541006262, 1.0, 9813907.253102498, 5186551.90524477, 6631443.416368009)","[0.5355674921421508, 0.057728160150610136, 0.009998019996039992, 0.375, 0.7056264908095973, 1.0, 0.0, 0.0, 1.0]"
4612,"[0.5355674921421508, 0.057728160150610136, 0.009998019996039992, 0.375, 0.7056264908095973, 1.0, 0.0, 0.0, 1.0]",5,0.18876698445146106,"(674622.160635952, 2194227.8587135216, 5000000.0, -0.1057628454003337, 1.0, 9808907.253102498, 5186551.90524477, 6631443.416368009)","[0.5355203603840232, 0.08091861480136142, 0.004858009716019432, 0.25, 0.7064683597586642, 1.0, 0.0, 1.0, 0.0]"
4613,"[0.5355203603840232, 0.08091861480136142, 0.004858009716019432, 0.25, 0.7064683597586642, 1.0, 0.0, 1.0, 0.0]",5,0.3289884037211244,"(674622.160635952, 2194227.8587135216, 2430000.0, -0.1057628454003337, -1.0, 9808041.8569425, 5186551.90524477, 6631443.416368009)","[0.16531059723738262, 0.25292082120102877, 0.004854093708187416, 0.125, 0.48912585940788555, 0.0, 1.0, 0.0, 1.0]"
