,State,State_index,Action,Reward,Next_State
1244,"[2, 3, 1, 2, 0, 1]",729,33,0.3886801948880746,252
1245,"[0, 3, 3, 3, 0, 0]",252,45,1.0,64
1246,"[0, 1, 0, 0, 0, 0]",64,15,0.2516232155211706,168
1247,"[0, 2, 2, 2, 0, 0]",168,31,0.49426254900784705,108
1248,"[0, 1, 2, 3, 0, 0]",108,41,0.3505682367932123,182
1249,"[0, 2, 3, 1, 1, 0]",182,51,0.48427613329686775,68
1250,"[0, 1, 0, 1, 0, 0]",68,23,0.3877062879689942,188
1251,"[0, 2, 3, 3, 0, 0]",188,35,1.0,112
1252,"[0, 1, 3, 0, 0, 0]",112,21,0.28943604704124365,653
1253,"[2, 2, 0, 3, 0, 1]",653,12,0.3906826817310436,246
1254,"[0, 3, 3, 1, 1, 0]",246,75,0.838930581947553,64
1255,"[0, 1, 0, 0, 0, 0]",64,26,0.23270963531569785,717
1256,"[2, 3, 0, 3, 0, 1]",717,24,1.0,76
1257,"[0, 1, 0, 3, 0, 0]",76,20,0.34231036682578325,72
1258,"[0, 1, 0, 2, 0, 0]",72,20,0.42607507849063003,112
1259,"[0, 1, 3, 0, 0, 0]",112,86,0.0,172
1260,"[0, 2, 2, 3, 0, 0]",172,28,0.4064107750275746,66
1261,"[0, 1, 0, 0, 1, 0]",66,37,0.3761654750491509,162
1262,"[0, 2, 2, 0, 1, 0]",162,27,0.48967094736299477,50
1263,"[0, 0, 3, 0, 1, 0]",50,35,0.14094786339511822,168
1264,"[0, 2, 2, 2, 0, 0]",168,38,1.0,32
1265,"[0, 0, 2, 0, 0, 0]",32,88,1.0,246
1266,"[0, 3, 3, 1, 1, 0]",246,78,0.0,727
1267,"[2, 3, 1, 1, 1, 1]",727,36,0.0,76
1268,"[0, 1, 0, 3, 0, 0]",76,36,0.3721125766259296,240
1269,"[0, 3, 3, 0, 0, 0]",240,26,0.27191246489777576,162
1270,"[0, 2, 2, 0, 1, 0]",162,29,0.3642339333407152,226
1271,"[0, 3, 2, 0, 1, 0]",226,30,1.0,240
1272,"[0, 3, 3, 0, 0, 0]",240,66,1.0,146
1273,"[0, 2, 1, 0, 1, 0]",146,26,0.33380582887866456,56
1274,"[0, 0, 3, 2, 0, 0]",56,80,0.0,82
1275,"[0, 1, 1, 0, 1, 0]",82,16,0.22749575837732708,166
1276,"[0, 2, 2, 1, 1, 0]",166,44,0.420932075656637,240
1277,"[0, 3, 3, 0, 0, 0]",240,39,0.0,168
1278,"[0, 2, 2, 2, 0, 0]",168,25,0.23271269524016328,68
1279,"[0, 1, 0, 1, 0, 0]",68,21,0.28550204690057046,168
1280,"[0, 2, 2, 2, 0, 0]",168,23,0.0,719
1281,"[2, 3, 0, 3, 1, 1]",719,24,0.8426508379520672,100
1282,"[0, 1, 2, 1, 0, 0]",100,33,0.3232560739767176,226
1283,"[0, 3, 2, 0, 1, 0]",226,47,0.32431476134605086,246
1284,"[0, 3, 3, 1, 1, 0]",246,87,0.0,733
1285,"[2, 3, 1, 3, 0, 1]",733,24,0.38556973639195413,60
1286,"[0, 0, 3, 3, 0, 0]",60,130,1.0,525
1287,"[2, 0, 0, 3, 0, 1]",525,35,0.36445277369819895,60
1288,"[0, 0, 3, 3, 0, 0]",60,51,0.4286773165056159,242
1289,"[0, 3, 3, 0, 1, 0]",242,101,0.36652119828425533,717
1290,"[2, 3, 0, 3, 0, 1]",717,24,0.3660632788587955,653
1291,"[2, 2, 0, 3, 0, 1]",653,18,0.3863957079948871,645
1292,"[2, 2, 0, 1, 0, 1]",645,50,0.361260060456679,228
1293,"[0, 3, 2, 1, 0, 0]",228,9,0.16273420320792847,124
1294,"[0, 1, 3, 3, 0, 0]",124,23,0.0,240
1295,"[0, 3, 3, 0, 0, 0]",240,29,0.39958906075216916,176
1296,"[0, 2, 3, 0, 0, 0]",176,17,0.2317558508482141,112
1297,"[0, 1, 3, 0, 0, 0]",112,30,0.0,713
1298,"[2, 3, 0, 2, 0, 1]",713,20,0.3669819740879903,244
1299,"[0, 3, 3, 1, 0, 0]",244,26,0.4888266879618511,118
1300,"[0, 1, 3, 1, 1, 0]",118,83,0.28945570706822693,587
1301,"[2, 1, 0, 2, 1, 1]",587,9,0.23199941752538358,226
1302,"[0, 3, 2, 0, 1, 0]",226,36,0.32443064237591984,186
1303,"[0, 2, 3, 2, 1, 0]",186,8,0.27828278255742306,120
1304,"[0, 1, 3, 2, 0, 0]",120,54,0.942656766745376,713
1305,"[2, 3, 0, 2, 0, 1]",713,112,0.36719969374559575,242
1306,"[0, 3, 3, 0, 1, 0]",242,33,1.0,248
1307,"[0, 3, 3, 2, 0, 0]",248,46,0.0,244
1308,"[0, 3, 3, 1, 0, 0]",244,32,0.349881317323823,653
1309,"[2, 2, 0, 3, 0, 1]",653,34,0.3710021023578668,138
1310,"[0, 2, 0, 2, 1, 0]",138,6,0.2407577814919611,236
1311,"[0, 3, 2, 3, 0, 0]",236,35,1.0,591
1312,"[2, 1, 0, 3, 1, 1]",591,17,0.3667957336722539,735
1313,"[2, 3, 1, 3, 1, 1]",735,20,0.5444391545112327,230
1314,"[0, 3, 2, 1, 1, 0]",230,29,0.3064037756028326,242
1315,"[0, 3, 3, 0, 1, 0]",242,54,0.23227379708331608,108
1316,"[0, 1, 2, 3, 0, 0]",108,18,0.12727004764425107,234
1317,"[0, 3, 2, 2, 1, 0]",234,36,0.4097912399132743,647
1318,"[2, 2, 0, 1, 1, 1]",647,20,0.35472477579008715,713
1319,"[2, 3, 0, 2, 0, 1]",713,35,0.349880250248307,236
1320,"[0, 3, 2, 3, 0, 0]",236,11,0.295426115370418,124
1321,"[0, 1, 3, 3, 0, 0]",124,45,1.0,551
1322,"[2, 0, 2, 1, 1, 1]",551,47,0.6766447659033306,715
1323,"[2, 3, 0, 2, 1, 1]",715,39,0.28624643204657724,232
1324,"[0, 3, 2, 2, 0, 0]",232,26,0.4770489447662736,46
1325,"[0, 0, 2, 3, 1, 0]",46,14,1.0,108
1326,"[0, 1, 2, 3, 0, 0]",108,35,1.0,715
1327,"[2, 3, 0, 2, 1, 1]",715,54,0.4287646202601156,240
1328,"[0, 3, 3, 0, 0, 0]",240,21,0.0,86
1329,"[0, 1, 1, 1, 1, 0]",86,18,0.3723366014355058,743
1330,"[2, 3, 2, 1, 1, 1]",743,74,0.8677717174118996,583
1331,"[2, 1, 0, 1, 1, 1]",583,33,0.375920037533446,82
1332,"[0, 1, 1, 0, 1, 0]",82,47,0.49265067933404944,653
1333,"[2, 2, 0, 3, 0, 1]",653,30,0.37114096440358973,713
1334,"[2, 3, 0, 2, 0, 1]",713,20,0.37114096440358973,180
1335,"[0, 2, 3, 1, 0, 0]",180,0,1.0,70
1336,"[0, 1, 0, 1, 1, 0]",70,26,0.4221529240164756,98
1337,"[0, 1, 2, 0, 1, 0]",98,26,1.0,727
1338,"[2, 3, 1, 1, 1, 1]",727,5,0.0,683
1339,"[2, 2, 2, 2, 1, 1]",683,20,0.3711753217198763,224
1340,"[0, 3, 2, 0, 0, 0]",224,38,0.42629172715432,160
1341,"[0, 2, 2, 0, 0, 0]",160,17,1.0,226
1342,"[0, 3, 2, 0, 1, 0]",226,24,0.5856094848760398,178
1343,"[0, 2, 3, 0, 1, 0]",178,23,0.5840070591738211,182
1344,"[0, 2, 3, 1, 1, 0]",182,53,0.7103770668727356,651
1345,"[2, 2, 0, 2, 1, 1]",651,32,0.37118685055675704,102
1346,"[0, 1, 2, 1, 1, 0]",102,38,0.24301635477559783,172
1347,"[0, 2, 2, 3, 0, 0]",172,27,1.0,517
1348,"[2, 0, 0, 1, 0, 1]",517,39,0.368072329828619,190
1349,"[0, 2, 3, 3, 1, 0]",190,114,0.47193864293323334,64
1350,"[0, 1, 0, 0, 0, 0]",64,17,0.38152104911275314,649
1351,"[2, 2, 0, 2, 0, 1]",649,15,0.3702812009536181,735
1352,"[2, 3, 1, 3, 1, 1]",735,54,0.3178033865856126,68
1353,"[0, 1, 0, 1, 0, 0]",68,27,0.36692867822788827,188
1354,"[0, 2, 3, 3, 0, 0]",188,6,0.2370182543081013,236
1355,"[0, 3, 2, 3, 0, 0]",236,12,0.3721125766259296,184
1356,"[0, 2, 3, 2, 0, 0]",184,3,0.2257014025914629,162
1357,"[0, 2, 2, 0, 1, 0]",162,38,0.3721125766259296,603
1358,"[2, 1, 1, 2, 1, 1]",603,24,0.3704165546309185,156
1359,"[0, 2, 1, 3, 0, 0]",156,11,0.3721125766259296,232
1360,"[0, 3, 2, 2, 0, 0]",232,24,0.26132852836598996,40
1361,"[0, 0, 2, 2, 0, 0]",40,44,0.2676156682085554,653
1362,"[2, 2, 0, 3, 0, 1]",653,23,0.513311143318697,104
1363,"[0, 1, 2, 2, 0, 0]",104,35,0.3086916485133112,38
1364,"[0, 0, 2, 1, 1, 0]",38,23,0.3721125766259296,725
1365,"[2, 3, 1, 1, 0, 1]",725,25,0.3698982218398298,713
1366,"[2, 3, 0, 2, 0, 1]",713,9,0.23887056662145656,713
1367,"[2, 3, 0, 2, 0, 1]",713,15,0.3698362694709565,653
1368,"[2, 2, 0, 3, 0, 1]",653,35,0.36986892512297387,242
1369,"[0, 3, 3, 0, 1, 0]",242,87,0.23307936119670325,178
1370,"[0, 2, 3, 0, 1, 0]",178,104,0.3721125766259296,242
1371,"[0, 3, 3, 0, 1, 0]",242,68,0.23351694612974597,595
1372,"[2, 1, 1, 0, 1, 1]",595,15,0.3698873963430953,162
1373,"[0, 2, 2, 0, 1, 0]",162,46,0.3721125766259296,649
1374,"[2, 2, 0, 2, 0, 1]",649,35,0.37021360350890903,242
1375,"[0, 3, 3, 0, 1, 0]",242,124,0.3721125766259296,242
1376,"[0, 3, 3, 0, 1, 0]",242,120,0.3721125766259296,653
1377,"[2, 2, 0, 3, 0, 1]",653,28,0.37021360350890903,761
1378,"[2, 3, 3, 2, 0, 1]",761,67,0.370222201327395,114
1379,"[0, 1, 3, 0, 1, 0]",114,104,0.3721125766259296,226
1380,"[0, 3, 2, 0, 1, 0]",226,24,0.230898771527973,707
1381,"[2, 3, 0, 0, 1, 1]",707,5,0.22938337853322943,595
1382,"[2, 1, 1, 0, 1, 1]",595,15,0.3707643077149842,595
1383,"[2, 1, 1, 0, 1, 1]",595,26,0.3707643077149842,2
1384,"[0, 0, 0, 0, 1, 0]",2,76,0.3721125766259296,663
1385,"[2, 2, 1, 1, 1, 1]",663,9,0.5342203275388901,653
1386,"[2, 2, 0, 3, 0, 1]",653,27,0.37105682570870335,232
1387,"[0, 3, 2, 2, 0, 0]",232,14,1.0,643
1388,"[2, 2, 0, 0, 1, 1]",643,11,0.22704003033692796,178
1389,"[0, 2, 3, 0, 1, 0]",178,26,0.0,114
1390,"[0, 1, 3, 0, 1, 0]",114,26,0.05878415879437902,162
1391,"[0, 2, 2, 0, 1, 0]",162,35,0.7147901526909237,172
1392,"[0, 2, 2, 3, 0, 0]",172,21,0.5744907876413069,653
1393,"[2, 2, 0, 3, 0, 1]",653,20,0.3713090361134841,653
1394,"[2, 2, 0, 3, 0, 1]",653,20,0.371804839697818,707
1395,"[2, 3, 0, 0, 1, 1]",707,15,0.19934969908834707,599
1396,"[2, 1, 1, 1, 1, 1]",599,15,0.23255933691212397,727
1397,"[2, 3, 1, 1, 1, 1]",727,51,0.340662283877788,160
1398,"[0, 2, 2, 0, 0, 0]",160,36,0.36872815659676383,643
1399,"[2, 2, 0, 0, 1, 1]",643,26,0.14810277838789374,166
1400,"[0, 2, 2, 1, 1, 0]",166,5,0.020998947408781183,60
1401,"[0, 0, 3, 3, 0, 0]",60,8,0.3413540790075956,52
1402,"[0, 0, 3, 1, 0, 0]",52,6,0.23079428223446916,707
1403,"[2, 3, 0, 0, 1, 1]",707,15,0.37158205519779614,50
1404,"[0, 0, 3, 0, 1, 0]",50,84,0.10740992482771095,603
1405,"[2, 1, 1, 2, 1, 1]",603,5,0.23022676447041351,713
1406,"[2, 3, 0, 2, 0, 1]",713,24,0.3716888075706276,62
1407,"[0, 0, 3, 3, 1, 0]",62,120,0.3842303299222726,717
1408,"[2, 3, 0, 3, 0, 1]",717,23,0.3613438514259599,653
1409,"[2, 2, 0, 3, 0, 1]",653,13,0.3788676391501406,224
1410,"[0, 3, 2, 0, 0, 0]",224,17,0.3721125766259296,50
1411,"[0, 0, 3, 0, 1, 0]",50,66,0.4317699628715273,224
1412,"[0, 3, 2, 0, 0, 0]",224,29,0.1968293686748377,653
1413,"[2, 2, 0, 3, 0, 1]",653,12,0.3732435947430248,88
1414,"[0, 1, 1, 2, 0, 0]",88,18,0.04875709895842444,735
1415,"[2, 3, 1, 3, 1, 1]",735,24,0.3218739349990385,653
1416,"[2, 2, 0, 3, 0, 1]",653,17,0.3862944087654644,108
1417,"[0, 1, 2, 3, 0, 0]",108,18,0.38471148793763066,164
1418,"[0, 2, 2, 1, 0, 0]",164,39,0.2783611643062684,128
1419,"[0, 2, 0, 0, 0, 0]",128,10,0.39907779403948285,168
1420,"[0, 2, 2, 2, 0, 0]",168,18,0.354545341271368,24
1421,"[0, 0, 1, 2, 0, 0]",24,29,0.5510207972525657,104
1422,"[0, 1, 2, 2, 0, 0]",104,18,0.3910580425918325,653
1423,"[2, 2, 0, 3, 0, 1]",653,29,0.37130733141193145,98
1424,"[0, 1, 2, 0, 1, 0]",98,36,0.3893206776086321,653
1425,"[2, 2, 0, 3, 0, 1]",653,20,0.37195794348395217,170
1426,"[0, 2, 2, 2, 1, 0]",170,20,0.2842474381828397,170
1427,"[0, 2, 2, 2, 1, 0]",170,15,0.3748026376862848,138
1428,"[0, 2, 0, 2, 1, 0]",138,5,0.22662441966693658,751
1429,"[2, 3, 2, 3, 1, 1]",751,75,0.3713220526199557,122
1430,"[0, 1, 3, 2, 1, 0]",122,38,0.0,729
1431,"[2, 3, 1, 2, 0, 1]",729,5,0.3713220526199557,8
1432,"[0, 0, 0, 2, 0, 0]",8,24,0.44596697476794134,551
1433,"[2, 0, 2, 1, 1, 1]",551,35,0.39080820259706706,54
1434,"[0, 0, 3, 1, 1, 0]",54,84,0.27759987923621215,705
1435,"[2, 3, 0, 0, 0, 1]",705,26,0.37122221590566135,88
1436,"[0, 1, 1, 2, 0, 0]",88,26,0.25981179298479223,164
1437,"[0, 2, 2, 1, 0, 0]",164,24,0.07484953635904155,254
1438,"[0, 3, 3, 3, 1, 0]",254,81,0.0,98
1439,"[0, 1, 2, 0, 1, 0]",98,36,0.14588348652639688,547
1440,"[2, 0, 2, 0, 1, 1]",547,30,0.37113488596246424,647
1441,"[2, 2, 0, 1, 1, 1]",647,16,0.39014408547945617,739
1442,"[2, 3, 2, 0, 1, 1]",739,5,1.0,100
1443,"[0, 1, 2, 1, 0, 0]",100,44,0.35054910589420823,224
1444,"[0, 3, 2, 0, 0, 0]",224,23,0.0,647
1445,"[2, 2, 0, 1, 1, 1]",647,1,0.2274113082950757,166
1446,"[0, 2, 2, 1, 1, 0]",166,6,0.215546616579842,589
1447,"[2, 1, 0, 3, 0, 1]",589,21,0.3710798355748852,244
1448,"[0, 3, 3, 1, 0, 0]",244,110,0.3721125766259296,711
1449,"[2, 3, 0, 1, 1, 1]",711,5,0.22876446576672899,663
1450,"[2, 2, 1, 1, 1, 1]",663,9,0.23219284298974327,62
1451,"[0, 0, 3, 3, 1, 0]",62,19,0.42950545474462976,92
1452,"[0, 1, 1, 3, 0, 0]",92,44,0.38893242721629223,539
1453,"[2, 0, 1, 2, 1, 1]",539,20,0.402030417254621,615
1454,"[2, 1, 2, 1, 1, 1]",615,68,0.756451795062967,657
1455,"[2, 2, 1, 0, 0, 1]",657,26,0.23190855451547768,162
1456,"[0, 2, 2, 0, 1, 0]",162,47,0.12159834044579117,98
1457,"[0, 1, 2, 0, 1, 0]",98,38,1.0,210
1458,"[0, 3, 1, 0, 1, 0]",210,38,0.3048331742644792,146
1459,"[0, 2, 1, 0, 1, 0]",146,89,0.37398144891375656,146
1460,"[0, 2, 1, 0, 1, 0]",146,48,0.3702437043381027,100
1461,"[0, 1, 2, 1, 0, 0]",100,29,0.6786354579967215,647
1462,"[2, 2, 0, 1, 1, 1]",647,22,0.2480303133736574,114
1463,"[0, 1, 3, 0, 1, 0]",114,63,0.7229059001181596,98
1464,"[0, 1, 2, 0, 1, 0]",98,24,0.0,120
1465,"[0, 1, 3, 2, 0, 0]",120,12,0.007355547605139432,232
1466,"[0, 3, 2, 2, 0, 0]",232,29,0.0,130
1467,"[0, 2, 0, 0, 1, 0]",130,26,0.3490015315650463,551
1468,"[2, 0, 2, 1, 1, 1]",551,51,0.47008527416348495,82
1469,"[0, 1, 1, 0, 1, 0]",82,47,0.23153804889470075,50
1470,"[0, 0, 3, 0, 1, 0]",50,21,0.6845849130499486,595
1471,"[2, 1, 1, 0, 1, 1]",595,15,0.3716288257805213,519
1472,"[2, 0, 0, 1, 1, 1]",519,14,0.37163890121033105,595
1473,"[2, 1, 1, 0, 1, 1]",595,15,0.3716234134329765,98
1474,"[0, 1, 2, 0, 1, 0]",98,0,0.24695169451780677,98
1475,"[0, 1, 2, 0, 1, 0]",98,37,0.34573477217456644,98
1476,"[0, 1, 2, 0, 1, 0]",98,30,0.4357369530010532,50
1477,"[0, 0, 3, 0, 1, 0]",50,66,0.3285834780904081,82
1478,"[0, 1, 1, 0, 1, 0]",82,36,0.3590424190738519,122
1479,"[0, 1, 3, 2, 1, 0]",122,38,0.577370564700914,48
1480,"[0, 0, 3, 0, 0, 0]",48,44,0.311531205278443,98
1481,"[0, 1, 2, 0, 1, 0]",98,142,0.0,48
1482,"[0, 0, 3, 0, 0, 0]",48,78,0.6764348317137568,108
1483,"[0, 1, 2, 3, 0, 0]",108,60,0.0,653
1484,"[2, 2, 0, 3, 0, 1]",653,20,0.37547359352828363,82
1485,"[0, 1, 1, 0, 1, 0]",82,47,0.3385036000634669,96
1486,"[0, 1, 2, 0, 0, 0]",96,30,0.24002623887578087,651
1487,"[2, 2, 0, 2, 1, 1]",651,9,0.3762801902549969,232
1488,"[0, 3, 2, 2, 0, 0]",232,20,0.13609074533758697,22
1489,"[0, 0, 1, 1, 1, 0]",22,15,0.3721125766259296,162
1490,"[0, 2, 2, 0, 1, 0]",162,26,0.0,102
1491,"[0, 1, 2, 1, 1, 0]",102,15,0.09721840774264975,599
1492,"[2, 1, 1, 1, 1, 1]",599,9,0.3721125766259296,104
1493,"[0, 1, 2, 2, 0, 0]",104,30,0.21710464488236972,88
1494,"[0, 1, 1, 2, 0, 0]",88,26,0.37771407271967344,72
1495,"[0, 1, 0, 2, 0, 0]",72,36,0.38067222294476716,523
1496,"[2, 0, 0, 2, 1, 1]",523,0,0.37139947185213756,743
1497,"[2, 3, 2, 1, 1, 1]",743,14,1.0,595
1498,"[2, 1, 1, 0, 1, 1]",595,0,0.29870575742362215,717
1499,"[2, 3, 0, 3, 0, 1]",717,35,0.30232896485434463,92
1500,"[0, 1, 1, 3, 0, 0]",92,117,0.23347110827498507,585
1501,"[2, 1, 0, 2, 0, 1]",585,24,0.3715163565047507,146
1502,"[0, 2, 1, 0, 1, 0]",146,15,0.2114799098681585,34
1503,"[0, 0, 2, 0, 1, 0]",34,47,0.45960258681038824,589
1504,"[2, 1, 0, 3, 0, 1]",589,74,0.3721125766259296,32
1505,"[0, 0, 2, 0, 0, 0]",32,16,0.03637198282878639,32
1506,"[0, 0, 2, 0, 0, 0]",32,47,0.0,162
1507,"[0, 2, 2, 0, 1, 0]",162,50,0.14626720736198237,519
1508,"[2, 0, 0, 1, 1, 1]",519,9,0.36946653972149657,146
1509,"[0, 2, 1, 0, 1, 0]",146,77,0.3647565719801945,34
1510,"[0, 0, 2, 0, 1, 0]",34,35,0.36294695651137066,647
1511,"[2, 2, 0, 1, 1, 1]",647,0,0.23281573495773825,579
1512,"[2, 1, 0, 0, 1, 1]",579,3,0.38352074558495514,649
1513,"[2, 2, 0, 2, 0, 1]",649,12,0.37239930969909407,679
1514,"[2, 2, 2, 1, 1, 1]",679,5,0.0,136
1515,"[0, 2, 0, 2, 0, 0]",136,26,0.37172281032612264,146
1516,"[0, 2, 1, 0, 1, 0]",146,46,0.40749712622557854,48
1517,"[0, 0, 3, 0, 0, 0]",48,33,0.13072544852807957,32
1518,"[0, 0, 2, 0, 0, 0]",32,31,0.38871597387909895,138
1519,"[0, 2, 0, 2, 1, 0]",138,23,0.30642903331433474,641
1520,"[2, 2, 0, 0, 0, 1]",641,16,0.38179493425610966,529
1521,"[2, 0, 1, 0, 0, 1]",529,31,0.2777761456726764,216
1522,"[0, 3, 1, 2, 0, 0]",216,42,0.4671890097338061,138
1523,"[0, 2, 0, 2, 1, 0]",138,23,0.39693555095059013,252
1524,"[0, 3, 3, 3, 0, 0]",252,33,0.19793269638290778,34
1525,"[0, 0, 2, 0, 1, 0]",34,26,0.3566976700696172,172
1526,"[0, 2, 2, 3, 0, 0]",172,38,1.0,136
1527,"[0, 2, 0, 2, 0, 0]",136,26,0.36788331526397233,126
1528,"[0, 1, 3, 3, 1, 0]",126,18,0.2995645326620952,140
1529,"[0, 2, 0, 3, 0, 0]",140,26,0.3729685412578061,527
1530,"[2, 0, 0, 3, 1, 1]",527,32,0.3721125766259296,188
1531,"[0, 2, 3, 3, 0, 0]",188,53,0.0,60
1532,"[0, 0, 3, 3, 0, 0]",60,74,0.0,56
1533,"[0, 0, 3, 2, 0, 0]",56,49,0.0,34
1534,"[0, 0, 2, 0, 1, 0]",34,47,0.4545608505959823,519
1535,"[2, 0, 0, 1, 1, 1]",519,24,0.3688050304953869,619
1536,"[2, 1, 2, 2, 1, 1]",619,45,0.3145596456997408,54
1537,"[0, 0, 3, 1, 1, 0]",54,42,0.8638312836101845,667
1538,"[2, 2, 1, 2, 1, 1]",667,3,0.0,44
1539,"[0, 0, 2, 3, 0, 0]",44,84,0.0,48
1540,"[0, 0, 3, 0, 0, 0]",48,37,0.3404237028406171,559
1541,"[2, 0, 2, 3, 1, 1]",559,23,1.0,48
1542,"[0, 0, 3, 0, 0, 0]",48,25,0.3721125766259296,48
1543,"[0, 0, 3, 0, 0, 0]",48,26,0.3719093962570985,52
1544,"[0, 0, 3, 1, 0, 0]",52,36,1.0,44
1545,"[0, 0, 2, 3, 0, 0]",44,59,1.0,188
1546,"[0, 2, 3, 3, 0, 0]",188,42,0.3444464211510882,38
1547,"[0, 0, 2, 1, 1, 0]",38,12,0.4610199823630371,24
1548,"[0, 0, 1, 2, 0, 0]",24,14,0.35785111165974476,2
1549,"[0, 0, 0, 0, 1, 0]",2,29,0.37229904029734767,18
1550,"[0, 0, 1, 0, 1, 0]",18,44,0.3721125766259296,254
1551,"[0, 3, 3, 3, 1, 0]",254,44,1.0,651
1552,"[2, 2, 0, 2, 1, 1]",651,12,0.3721125766259296,595
1553,"[2, 1, 1, 0, 1, 1]",595,17,0.3721125766259296,24
1554,"[0, 0, 1, 2, 0, 0]",24,15,0.3109739237225678,735
1555,"[2, 3, 1, 3, 1, 1]",735,30,0.736893962148634,725
1556,"[2, 3, 1, 1, 0, 1]",725,54,0.03773436800267505,597
1557,"[2, 1, 1, 1, 0, 1]",597,85,0.2723168480211767,549
1558,"[2, 0, 2, 1, 0, 1]",549,104,0.44800788760001614,18
1559,"[0, 0, 1, 0, 1, 0]",18,102,0.37025989017430383,529
1560,"[2, 0, 1, 0, 0, 1]",529,15,0.3721125766259296,38
1561,"[0, 0, 2, 1, 1, 0]",38,4,0.6313348384028783,555
1562,"[2, 0, 2, 2, 1, 1]",555,5,0.47003606757962385,60
1563,"[0, 0, 3, 3, 0, 0]",60,47,0.5197658336460379,252
1564,"[0, 3, 3, 3, 0, 0]",252,15,0.0,174
1565,"[0, 2, 2, 3, 1, 0]",174,5,0.22470571621707713,731
1566,"[2, 3, 1, 2, 1, 1]",731,45,0.3721125766259296,44
1567,"[0, 0, 2, 3, 0, 0]",44,99,0.24609331067058057,735
1568,"[2, 3, 1, 3, 1, 1]",735,24,0.37482826364645316,156
1569,"[0, 2, 1, 3, 0, 0]",156,125,0.44715704114616617,60
1570,"[0, 0, 3, 3, 0, 0]",60,110,0.41108781085586116,172
1571,"[0, 2, 2, 3, 0, 0]",172,39,0.6226294979855673,391
1572,"[1, 2, 0, 1, 1, 1]",391,20,0.3814593594643244,471
1573,"[1, 3, 1, 1, 1, 1]",471,35,0.2495925339932055,76
1574,"[0, 1, 0, 3, 0, 0]",76,15,0.3788855413018514,539
1575,"[2, 0, 1, 2, 1, 1]",539,39,0.3721125766259296,34
1576,"[0, 0, 2, 0, 1, 0]",34,20,0.4981318425812786,34
1577,"[0, 0, 2, 0, 1, 0]",34,6,0.3841962123958677,647
1578,"[2, 2, 0, 1, 1, 1]",647,14,0.3776893771746689,242
1579,"[0, 3, 3, 0, 1, 0]",242,35,0.0,585
1580,"[2, 1, 0, 2, 0, 1]",585,26,0.38388995682822613,254
1581,"[0, 3, 3, 3, 1, 0]",254,29,0.5618052986707506,228
1582,"[0, 3, 2, 1, 0, 0]",228,60,0.2675436765632753,220
1583,"[0, 3, 1, 3, 0, 0]",220,59,0.5139891309882203,248
1584,"[0, 3, 3, 2, 0, 0]",248,24,0.28786006074439663,723
1585,"[2, 3, 1, 0, 1, 1]",723,68,0.3539743533379656,587
1586,"[2, 1, 0, 2, 1, 1]",587,15,0.3767142815935627,323
1587,"[1, 1, 0, 0, 1, 1]",323,15,0.3716914455636972,335
1588,"[1, 1, 0, 3, 1, 1]",335,10,0.45869162193077634,395
1589,"[1, 2, 0, 2, 1, 1]",395,29,0.3793715836816985,142
1590,"[0, 2, 0, 3, 1, 0]",142,29,0.3592184322655368,142
1591,"[0, 2, 0, 3, 1, 0]",142,29,0.4760340370373776,138
1592,"[0, 2, 0, 2, 1, 0]",138,18,0.3782965878517687,158
1593,"[0, 2, 1, 3, 1, 0]",158,28,0.39246361785174605,222
1594,"[0, 3, 1, 3, 1, 0]",222,63,0.371791018626839,222
1595,"[0, 3, 1, 3, 1, 0]",222,28,0.3721125766259296,589
1596,"[2, 1, 0, 3, 0, 1]",589,15,0.3403470430506036,751
1597,"[2, 3, 2, 3, 1, 1]",751,84,0.3721125766259296,244
1598,"[0, 3, 3, 1, 0, 0]",244,72,0.0,94
1599,"[0, 1, 1, 3, 1, 0]",94,14,0.3721125766259296,254
1600,"[0, 3, 3, 3, 1, 0]",254,20,0.0,158
1601,"[0, 2, 1, 3, 1, 0]",158,9,0.2632769513085802,467
1602,"[1, 3, 1, 0, 1, 1]",467,26,0.3721125766259296,277
1603,"[1, 0, 1, 1, 0, 1]",277,30,0.3721125766259296,32
1604,"[0, 0, 2, 0, 0, 0]",32,121,1.0,252
1605,"[0, 3, 3, 3, 0, 0]",252,72,0.0,589
1606,"[2, 1, 0, 3, 0, 1]",589,21,0.38226549059341947,242
1607,"[0, 3, 3, 0, 1, 0]",242,23,0.0,543
1608,"[2, 0, 1, 3, 1, 1]",543,14,0.3721125766259296,48
1609,"[0, 0, 3, 0, 0, 0]",48,15,1.0,146
1610,"[0, 2, 1, 0, 1, 0]",146,101,0.3719376112440715,583
1611,"[2, 1, 0, 1, 1, 1]",583,9,0.37499169310816943,723
1612,"[2, 3, 1, 0, 1, 1]",723,26,0.23183136393795378,647
1613,"[2, 2, 0, 1, 1, 1]",647,5,0.2722159554185303,230
1614,"[0, 3, 2, 1, 1, 0]",230,1,0.22736914379836218,238
1615,"[0, 3, 2, 3, 1, 0]",238,5,0.36735212267296347,731
1616,"[2, 3, 1, 2, 1, 1]",731,27,0.5718196210910977,615
1617,"[2, 1, 2, 1, 1, 1]",615,36,0.15308052098659256,226
1618,"[0, 3, 2, 0, 1, 0]",226,26,0.3731536182171072,535
1619,"[2, 0, 1, 1, 1, 1]",535,37,0.3195096572086866,226
