,State,State_index,Action,Reward,Next_State
3557,"[1, 0, 1, 0, 3, 2, 0, 1]",8809,60,0.0,25713
3558,"[3, 0, 2, 0, 3, 4, 0, 1]",25713,9,0.0,7692
3559,"[0, 3, 3, 0, 0, 3, 0, 0]",7692,51,0.021000000000000796,93
3561,"[0, 0, 0, 0, 2, 7, 0, 1]",93,60,0.0,127
3562,"[0, 0, 0, 0, 3, 7, 1, 1]",127,49,0.01999999999999602,16475
3563,"[2, 0, 0, 0, 2, 6, 1, 1]",16475,38,0.0,15886
3564,"[1, 3, 3, 0, 0, 3, 1, 0]",15886,111,0.0,27175
3565,"[3, 1, 1, 0, 1, 1, 1, 1]",27175,45,0.0,17426
3566,"[2, 0, 2, 0, 0, 4, 1, 0]",17426,45,0.015000000000000568,22600
3567,"[2, 3, 0, 0, 2, 2, 0, 0]",22600,37,0.0,5227
3569,"[0, 2, 2, 0, 3, 2, 1, 1]",5227,40,0.01099999999999568,16464
3570,"[2, 0, 0, 0, 2, 4, 0, 0]",16464,45,0.015000000000000568,15398
3571,"[1, 3, 2, 0, 1, 1, 1, 0]",15398,41,0.01100000000000989,3600
3572,"[0, 1, 3, 0, 0, 4, 0, 0]",3600,32,0.0,3197
3574,"[0, 1, 2, 0, 3, 7, 0, 1]",3197,40,0.01099999999999568,20593
3575,"[2, 2, 0, 0, 3, 4, 0, 1]",20593,40,0.0,16977
3576,"[2, 0, 1, 0, 2, 4, 0, 1]",16977,38,0.0,2685
3577,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,45,0.0,20091
3578,"[2, 1, 3, 0, 3, 6, 1, 1]",20091,43,0.01300000000000523,4188
3579,"[0, 2, 0, 0, 2, 7, 0, 0]",4188,40,0.0,26363
3580,"[3, 0, 3, 1, 3, 6, 1, 1]",26363,40,0.0,24657
3581,"[3, 0, 0, 0, 2, 4, 0, 1]",24657,40,0.0,631
3582,"[0, 0, 1, 0, 3, 5, 1, 1]",631,40,0.0,22034
3583,"[2, 2, 3, 0, 0, 4, 1, 0]",22034,36,0.0,1651
3584,"[0, 0, 3, 0, 3, 4, 1, 1]",1651,100,0.0,14920
3585,"[1, 3, 1, 0, 2, 2, 0, 0]",14920,63,0.0,5168
3587,"[0, 2, 2, 0, 1, 4, 0, 0]",5168,82,0.0,3831
3588,"[0, 1, 3, 1, 3, 5, 1, 1]",3831,117,0.08799999999999386,22607
3589,"[2, 3, 0, 0, 2, 3, 1, 1]",22607,40,0.0,3594
3591,"[0, 1, 3, 0, 0, 2, 1, 0]",3594,126,0.0,14411
3592,"[1, 3, 0, 0, 2, 2, 1, 1]",14411,93,0.0,25851
3593,"[3, 0, 2, 1, 3, 6, 1, 1]",25851,30,0.0,11792
3594,"[1, 1, 3, 0, 0, 4, 0, 0]",11792,108,0.0,7734
3595,"[0, 3, 3, 0, 1, 5, 1, 0]",7734,7,-0.02200000000000557,12019
3596,"[1, 1, 3, 1, 3, 4, 1, 1]",12019,48,0.0,19994
3597,"[2, 1, 3, 0, 0, 6, 1, 0]",19994,97,0.0,1135
3599,"[0, 0, 2, 0, 3, 3, 1, 1]",1135,93,0.0,3100
3600,"[0, 1, 2, 0, 0, 7, 0, 0]",3100,36,0.006999999999990791,24208
3601,"[2, 3, 3, 1, 0, 4, 0, 0]",24208,62,0.0,9963
3602,"[1, 0, 3, 1, 3, 2, 1, 1]",9963,23,0.0,11371
3603,"[1, 1, 2, 0, 3, 2, 1, 1]",11371,98,0.0,5136
3604,"[0, 2, 2, 0, 0, 4, 0, 0]",5136,57,0.0,14382
3605,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,114,0.0,24657
3606,"[3, 0, 0, 0, 2, 4, 0, 1]",24657,60,0.030000000000001137,6236
3607,"[0, 3, 0, 0, 2, 7, 0, 0]",6236,22,0.0,1566
3608,"[0, 0, 3, 0, 0, 7, 1, 0]",1566,64,0.034000000000006025,23566
3609,"[2, 3, 2, 0, 0, 3, 1, 0]",23566,43,0.013999999999995794,1536
3610,"[0, 0, 3, 0, 0, 0, 0, 0]",1536,103,0.0,92
3611,"[0, 0, 0, 0, 2, 7, 0, 0]",92,19,-0.01099999999999568,4668
3612,"[0, 2, 1, 0, 1, 7, 0, 0]",4668,57,0.0,16475
3613,"[2, 0, 0, 0, 2, 6, 1, 1]",16475,30,0.0,6730
3614,"[0, 3, 1, 0, 2, 2, 1, 0]",6730,36,0.006000000000000227,9961
3615,"[1, 0, 3, 1, 3, 2, 0, 1]",9961,57,0.027000000000001023,17920
3617,"[2, 0, 3, 0, 0, 0, 0, 0]",17920,124,0.0,93
3618,"[0, 0, 0, 0, 2, 7, 0, 1]",93,48,0.0,15872
3619,"[1, 3, 3, 0, 0, 0, 0, 0]",15872,69,0.0,31782
3620,"[3, 3, 2, 0, 1, 1, 1, 0]",31782,78,0.0,6709
3622,"[0, 3, 1, 0, 1, 5, 0, 1]",6709,51,0.021000000000000796,2679
3623,"[0, 1, 1, 0, 3, 5, 1, 1]",2679,51,0.0,2141
3624,"[0, 1, 0, 0, 2, 7, 0, 1]",2141,48,0.0,8265
3625,"[1, 0, 0, 0, 2, 2, 0, 1]",8265,30,0.0,3831
3626,"[0, 1, 3, 1, 3, 5, 1, 1]",3831,46,0.016000000000005343,3179
3627,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,84,0.0,18478
3628,"[2, 1, 0, 0, 1, 3, 1, 0]",18478,102,0.0,10875
3629,"[1, 1, 1, 0, 3, 6, 1, 1]",10875,14,-0.015999999999991132,5865
3630,"[0, 2, 3, 1, 3, 2, 0, 1]",5865,79,0.0,19002
3631,"[2, 1, 1, 0, 1, 6, 1, 0]",19002,65,0.0,29947
3632,"[3, 2, 2, 1, 3, 6, 1, 1]",29947,55,0.0,4669
3633,"[0, 2, 1, 0, 1, 7, 0, 1]",4669,25,-0.0040000000000048885,7708
3634,"[0, 3, 3, 0, 0, 7, 0, 0]",7708,135,0.0,21075
3635,"[2, 2, 1, 0, 2, 4, 1, 1]",21075,45,0.0,31814
3636,"[3, 3, 2, 0, 2, 1, 1, 0]",31814,33,0.0030000000000001137,6227
3637,"[0, 3, 0, 0, 2, 4, 1, 1]",6227,25,-0.0040000000000048885,1538
3638,"[0, 0, 3, 0, 0, 0, 1, 0]",1538,76,0.04600000000000648,14896
3639,"[1, 3, 1, 0, 1, 4, 0, 0]",14896,44,0.0,15432
3640,"[1, 3, 2, 0, 2, 2, 0, 0]",15432,54,0.0,16465
3641,"[2, 0, 0, 0, 2, 4, 0, 1]",16465,33,0.0,26343
3643,"[3, 0, 3, 1, 3, 1, 1, 1]",26343,51,0.0,13840
3644,"[1, 2, 3, 0, 0, 4, 0, 0]",13840,34,0.0,3584
3645,"[0, 1, 3, 0, 0, 0, 0, 0]",3584,40,0.01099999999999568,13547
3646,"[1, 2, 2, 1, 3, 2, 1, 1]",13547,109,0.0,18171
3647,"[2, 0, 3, 1, 3, 6, 1, 1]",18171,72,0.0,19529
3648,"[2, 1, 2, 0, 2, 2, 0, 1]",19529,26,0.0,27763
3649,"[3, 1, 2, 0, 3, 4, 1, 1]",27763,40,0.0,5375
3650,"[0, 2, 2, 1, 3, 7, 1, 1]",5375,49,0.0,2127
3651,"[0, 1, 0, 0, 2, 3, 1, 1]",2127,55,0.0,2109
3652,"[0, 1, 0, 0, 1, 7, 0, 1]",2109,39,0.0,27751
3653,"[3, 1, 2, 0, 3, 1, 1, 1]",27751,40,0.0,7228
3654,"[0, 3, 2, 0, 1, 7, 0, 0]",7228,103,0.07399999999999807,1078
3655,"[0, 0, 2, 0, 1, 5, 1, 0]",1078,54,0.0,2615
3656,"[0, 1, 1, 0, 1, 5, 1, 1]",2615,34,0.0,15376
3657,"[1, 3, 2, 0, 0, 4, 0, 0]",15376,72,0.0,5692
3659,"[0, 2, 3, 0, 1, 7, 0, 0]",5692,85,0.0,6696
3660,"[0, 3, 1, 0, 1, 2, 0, 0]",6696,51,0.0,26697
3661,"[3, 1, 0, 0, 2, 2, 0, 1]",26697,35,0.0,28745
3662,"[3, 2, 0, 0, 2, 2, 0, 1]",28745,37,0.0,12361
3663,"[1, 2, 0, 0, 2, 2, 0, 1]",12361,147,0.0,21544
3664,"[2, 2, 2, 0, 1, 2, 0, 0]",21544,38,0.0,10288
3665,"[1, 1, 0, 0, 1, 4, 0, 0]",10288,36,0.0,16465
3666,"[2, 0, 0, 0, 2, 4, 0, 1]",16465,39,0.0,4671
3667,"[0, 2, 1, 0, 1, 7, 1, 1]",4671,34,0.0,28795
3668,"[3, 2, 0, 0, 3, 6, 1, 1]",28795,41,0.0,6225
3669,"[0, 3, 0, 0, 2, 4, 0, 1]",6225,43,0.0,19482
3670,"[2, 1, 2, 0, 0, 6, 1, 0]",19482,57,0.0,4179
3671,"[0, 2, 0, 0, 2, 4, 1, 1]",4179,67,0.0379999999999967,10286
3672,"[1, 1, 0, 0, 1, 3, 1, 0]",10286,171,0.0,6717
3673,"[0, 3, 1, 0, 1, 7, 0, 1]",6717,41,0.01100000000000989,11786
3674,"[1, 1, 3, 0, 0, 2, 1, 0]",11786,139,0.0,6225
3675,"[0, 3, 0, 0, 2, 4, 0, 1]",6225,34,0.0,17920
3676,"[2, 0, 3, 0, 0, 0, 0, 0]",17920,49,0.0,5239
3677,"[0, 2, 2, 0, 3, 5, 1, 1]",5239,67,0.0,13545
3679,"[1, 2, 2, 1, 3, 2, 0, 1]",13545,30,0.0,8250
3680,"[1, 0, 0, 0, 1, 6, 1, 0]",8250,106,0.0,6205
3681,"[0, 3, 0, 0, 1, 7, 0, 1]",6205,40,0.0,20553
3682,"[2, 2, 0, 0, 2, 2, 0, 1]",20553,33,0.0030000000000001137,4179
3684,"[0, 2, 0, 0, 2, 4, 1, 1]",4179,55,0.0,23089
3685,"[2, 3, 1, 0, 1, 4, 0, 1]",23089,51,0.021000000000000796,9728
3686,"[1, 0, 3, 0, 0, 0, 0, 0]",9728,111,0.0,1582
3687,"[0, 0, 3, 0, 1, 3, 1, 0]",1582,71,0.04100000000001103,10857
3689,"[1, 1, 1, 0, 3, 2, 0, 1]",10857,40,0.01099999999999568,26215
3691,"[3, 0, 3, 0, 3, 1, 1, 1]",26215,40,0.0,14382
3692,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,132,0.10200000000000387,14927
3693,"[1, 3, 1, 0, 2, 3, 1, 1]",14927,51,0.0,29722
3694,"[3, 2, 2, 0, 0, 6, 1, 0]",29722,43,0.0,29243
3695,"[3, 2, 1, 0, 1, 6, 1, 1]",29243,55,0.0,7708
3696,"[0, 3, 3, 0, 0, 7, 0, 0]",7708,67,0.0,1779
3697,"[0, 0, 3, 1, 3, 4, 1, 1]",1779,96,0.0,12873
3698,"[1, 2, 1, 0, 2, 2, 0, 1]",12873,57,0.0,4701
3699,"[0, 2, 1, 0, 2, 7, 0, 1]",4701,40,0.0,3197
3700,"[0, 1, 2, 0, 3, 7, 0, 1]",3197,61,0.0,25851
3701,"[3, 0, 2, 1, 3, 6, 1, 1]",25851,36,0.006000000000000227,29307
3702,"[3, 2, 1, 0, 3, 6, 1, 1]",29307,28,0.0,24122
3703,"[2, 3, 3, 0, 1, 6, 1, 0]",24122,46,0.0,30234
3704,"[3, 2, 3, 0, 0, 6, 1, 0]",30234,105,0.0,31313
3705,"[3, 3, 1, 0, 2, 4, 0, 1]",31313,45,0.0,2141
3706,"[0, 1, 0, 0, 2, 7, 0, 1]",2141,40,0.0,2685
3707,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,30,0.0,13834
3708,"[1, 2, 3, 0, 0, 2, 1, 0]",13834,46,0.0,26363
3709,"[3, 0, 3, 1, 3, 6, 1, 1]",26363,55,0.0,15370
3710,"[1, 3, 2, 0, 0, 2, 1, 0]",15370,62,0.0,31750
3711,"[3, 3, 2, 0, 0, 1, 1, 0]",31750,57,0.0,593
3712,"[0, 0, 1, 0, 2, 4, 0, 1]",593,49,0.0,4648
3713,"[0, 2, 1, 0, 1, 2, 0, 0]",4648,42,0.0,24206
3714,"[2, 3, 3, 1, 0, 3, 1, 0]",24206,58,0.028000000000005798,19984
3715,"[2, 1, 3, 0, 0, 4, 0, 0]",19984,84,0.0,6728
3716,"[0, 3, 1, 0, 2, 2, 0, 0]",6728,50,0.0,11371
3718,"[1, 1, 2, 0, 3, 2, 1, 1]",11371,31,0.0,24634
3719,"[3, 0, 0, 0, 1, 6, 1, 0]",24634,10,0.0,95
3720,"[0, 0, 0, 0, 2, 7, 1, 1]",95,55,0.0,14382
3721,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,75,0.0,23708
3722,"[2, 3, 2, 1, 0, 7, 0, 0]",23708,33,0.0,4183
3723,"[0, 2, 0, 0, 2, 5, 1, 1]",4183,64,0.0,8235
3724,"[1, 0, 0, 0, 1, 2, 1, 1]",8235,51,0.0,7176
3725,"[0, 3, 2, 0, 0, 2, 0, 0]",7176,42,0.012000000000000455,15394
3726,"[1, 3, 2, 0, 1, 0, 1, 0]",15394,82,0.0,18505
3727,"[2, 1, 0, 0, 2, 2, 0, 1]",18505,52,0.0,13931
3728,"[1, 2, 3, 0, 3, 2, 1, 1]",13931,58,0.0,6698
3729,"[0, 3, 1, 0, 1, 2, 1, 0]",6698,40,0.01099999999999568,10365
3730,"[1, 1, 0, 0, 3, 7, 0, 1]",10365,39,0.0,4663
3731,"[0, 2, 1, 0, 1, 5, 1, 1]",4663,46,0.0,5160
3732,"[0, 2, 2, 0, 1, 2, 0, 0]",5160,51,0.0,10289
3733,"[1, 1, 0, 0, 1, 4, 0, 1]",10289,40,0.0,25626
3734,"[3, 0, 2, 0, 0, 6, 1, 0]",25626,82,0.0,15376
3735,"[1, 3, 2, 0, 0, 4, 0, 0]",15376,64,0.0,5788
3736,"[0, 2, 3, 1, 0, 7, 0, 0]",5788,64,0.03499999999999659,6710
3737,"[0, 3, 1, 0, 1, 5, 1, 0]",6710,18,-0.01100000000000989,17922
3738,"[2, 0, 3, 0, 0, 0, 1, 0]",17922,20,-0.009999999999990905,6730
3739,"[0, 3, 1, 0, 2, 2, 1, 0]",6730,90,0.0,21115
3741,"[2, 2, 1, 0, 3, 6, 1, 1]",21115,39,0.0,29939
3742,"[3, 2, 2, 1, 3, 4, 1, 1]",29939,43,0.01300000000000523,22601
3743,"[2, 3, 0, 0, 2, 2, 0, 1]",22601,15,-0.014999999999986358,31274
3744,"[3, 3, 1, 0, 1, 2, 1, 0]",31274,71,0.0,6711
3745,"[0, 3, 1, 0, 1, 5, 1, 1]",6711,50,0.0,10288
3746,"[1, 1, 0, 0, 1, 4, 0, 0]",10288,41,0.0,25703
3748,"[3, 0, 2, 0, 3, 1, 1, 1]",25703,43,0.0,11776
3749,"[1, 1, 3, 0, 0, 0, 0, 0]",11776,43,0.0,6704
3750,"[0, 3, 1, 0, 1, 4, 0, 0]",6704,34,0.0,14894
3751,"[1, 3, 1, 0, 1, 3, 1, 0]",14894,87,0.0,3179
3752,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,58,0.028000000000005798,14415
3753,"[1, 3, 0, 0, 2, 3, 1, 1]",14415,129,0.0,7740
3754,"[0, 3, 3, 0, 1, 7, 0, 0]",7740,90,0.06099999999999284,9750
3755,"[1, 0, 3, 0, 0, 5, 1, 0]",9750,43,0.0,6728
3756,"[0, 3, 1, 0, 2, 2, 0, 0]",6728,55,0.0,1271
3758,"[0, 0, 2, 1, 3, 5, 1, 1]",1271,39,0.009000000000000341,5373
3759,"[0, 2, 2, 1, 3, 7, 0, 1]",5373,54,0.0,26363
3761,"[3, 0, 3, 1, 3, 6, 1, 1]",26363,150,0.0,9463
3762,"[1, 0, 2, 1, 3, 5, 1, 1]",9463,61,0.0,16000
3763,"[1, 3, 3, 1, 0, 0, 0, 0]",16000,88,0.058000000000006935,14414
3764,"[1, 3, 0, 0, 2, 3, 1, 0]",14414,130,0.0,18151
3766,"[2, 0, 3, 1, 3, 1, 1, 1]",18151,51,0.0,9882
3767,"[1, 0, 3, 1, 0, 6, 1, 0]",9882,61,0.0,6730
3768,"[0, 3, 1, 0, 2, 2, 1, 0]",6730,72,0.0,1552
3769,"[0, 0, 3, 0, 0, 4, 0, 0]",1552,76,0.0,18491
3770,"[2, 1, 0, 0, 1, 6, 1, 1]",18491,55,0.0,5373
3771,"[0, 2, 2, 1, 3, 7, 0, 1]",5373,24,0.0,11790
3772,"[1, 1, 3, 0, 0, 3, 1, 0]",11790,171,0.0,11899
3773,"[1, 1, 3, 0, 3, 6, 1, 1]",11899,40,0.0,9451
3774,"[1, 0, 2, 1, 3, 2, 1, 1]",9451,46,0.0,23570
3775,"[2, 3, 2, 0, 0, 4, 1, 0]",23570,91,0.0,21562
3776,"[2, 2, 2, 0, 1, 6, 1, 0]",21562,56,0.0,4656
3777,"[0, 2, 1, 0, 1, 4, 0, 0]",4656,42,0.0,29234
3778,"[3, 2, 1, 0, 1, 4, 1, 0]",29234,54,0.0,6684
3779,"[0, 3, 1, 0, 0, 7, 0, 0]",6684,60,0.0,82
3780,"[0, 0, 0, 0, 2, 4, 1, 0]",82,52,0.02200000000000557,5148
3781,"[0, 2, 2, 0, 0, 7, 0, 0]",5148,70,0.04000000000000625,2100
3782,"[0, 1, 0, 0, 1, 5, 0, 0]",2100,51,0.0,27751
3784,"[3, 1, 2, 0, 3, 1, 1, 1]",27751,58,0.0,2615
3785,"[0, 1, 1, 0, 1, 5, 1, 1]",2615,60,0.0,8817
3786,"[1, 0, 1, 0, 3, 4, 0, 1]",8817,19,-0.01099999999999568,4183
3788,"[0, 2, 0, 0, 2, 5, 1, 1]",4183,48,0.018999999999991246,6225
3789,"[0, 3, 0, 0, 2, 4, 0, 1]",6225,51,0.021000000000000796,3697
3790,"[0, 1, 3, 0, 3, 4, 0, 1]",3697,51,0.02199999999999136,14059
3791,"[1, 2, 3, 1, 3, 2, 1, 1]",14059,107,0.07799999999998875,6729
3792,"[0, 3, 1, 0, 2, 2, 0, 1]",6729,49,0.0,16475
3793,"[2, 0, 0, 0, 2, 6, 1, 1]",16475,51,0.0,7242
3794,"[0, 3, 2, 0, 2, 2, 1, 0]",7242,70,0.0,26693
3795,"[3, 1, 0, 0, 2, 1, 0, 1]",26693,37,0.0,3602
3796,"[0, 1, 3, 0, 0, 4, 1, 0]",3602,136,0.0,83
3797,"[0, 0, 0, 0, 2, 4, 1, 1]",83,40,0.0,29242
3798,"[3, 2, 1, 0, 1, 6, 1, 0]",29242,100,0.0,10766
3799,"[1, 1, 1, 0, 0, 3, 1, 0]",10766,60,0.0,14417
3800,"[1, 3, 0, 0, 2, 4, 0, 1]",14417,34,0.0,11879
3801,"[1, 1, 3, 0, 3, 1, 1, 1]",11879,63,0.0,6195
3803,"[0, 3, 0, 0, 1, 4, 1, 1]",6195,69,0.0,1686
3804,"[0, 0, 3, 1, 0, 5, 1, 0]",1686,58,0.0,7836
3806,"[0, 3, 3, 1, 0, 7, 0, 0]",7836,55,0.02599999999999625,11371
3807,"[1, 1, 2, 0, 3, 2, 1, 1]",11371,38,0.0,2641
3808,"[0, 1, 1, 0, 2, 4, 0, 1]",2641,45,0.0,2685
3811,"[0, 1, 1, 0, 3, 7, 0, 1]",2685,23,-0.006000000000000227,6716
3812,"[0, 3, 1, 0, 1, 7, 0, 0]",6716,46,0.0,9738
3813,"[1, 0, 3, 0, 0, 2, 1, 0]",9738,26,0.0,2103
3814,"[0, 1, 0, 0, 1, 5, 1, 1]",2103,55,0.0,19051
3815,"[2, 1, 1, 0, 3, 2, 1, 1]",19051,38,0.0,10795
3817,"[1, 1, 1, 0, 1, 2, 1, 1]",10795,51,0.0,7222
3818,"[0, 3, 2, 0, 1, 5, 1, 0]",7222,61,0.031999999999996476,9730
3819,"[1, 0, 3, 0, 0, 0, 1, 0]",9730,112,0.08299999999999841,8297
3820,"[1, 0, 0, 0, 3, 2, 0, 1]",8297,51,0.0,2161
3821,"[0, 1, 0, 0, 3, 4, 0, 1]",2161,87,0.057999999999992724,11794
3822,"[1, 1, 3, 0, 0, 4, 1, 0]",11794,51,0.0,4177
3823,"[0, 2, 0, 0, 2, 4, 0, 1]",4177,40,0.01099999999999568,31271
3824,"[3, 3, 1, 0, 1, 1, 1, 1]",31271,40,0.0,16016
3825,"[1, 3, 3, 1, 0, 4, 0, 0]",16016,70,0.0,4689
3826,"[0, 2, 1, 0, 2, 4, 0, 1]",4689,60,0.0,3179
3827,"[0, 1, 2, 0, 3, 2, 1, 1]",3179,49,0.0,23592
3828,"[2, 3, 2, 0, 1, 2, 0, 0]",23592,55,0.0,22601
3829,"[2, 3, 0, 0, 2, 2, 0, 1]",22601,37,0.0,29734
3830,"[3, 2, 2, 0, 1, 1, 1, 0]",29734,66,0.0,4843
3831,"[0, 2, 1, 1, 3, 2, 1, 1]",4843,48,0.0,8285
3832,"[1, 0, 0, 0, 2, 7, 0, 1]",8285,37,0.007999999999995566,15880
3833,"[1, 3, 3, 0, 0, 2, 0, 0]",15880,88,0.0,9323
3834,"[1, 0, 2, 0, 3, 2, 1, 1]",9323,16,0.0,2099
3835,"[0, 1, 0, 0, 1, 4, 1, 1]",2099,25,-0.0049999999999954525,3606
3836,"[0, 1, 3, 0, 0, 5, 1, 0]",3606,20,0.0,31313
3837,"[3, 3, 1, 0, 2, 4, 0, 1]",31313,40,0.0,83
3838,"[0, 0, 0, 0, 2, 4, 1, 1]",83,42,0.012000000000000455,3703
3839,"[0, 1, 3, 0, 3, 5, 1, 1]",3703,61,0.0,77
3840,"[0, 0, 0, 0, 2, 3, 0, 1]",77,167,0.0,18985
3841,"[2, 1, 1, 0, 1, 2, 0, 1]",18985,69,0.0,1538
3842,"[0, 0, 3, 0, 0, 0, 1, 0]",1538,109,0.0799999999999983,2687
3843,"[0, 1, 1, 0, 3, 7, 1, 1]",2687,43,0.01300000000000523,12369
3844,"[1, 2, 0, 0, 2, 4, 0, 1]",12369,40,0.0,15370
3845,"[1, 3, 2, 0, 0, 2, 1, 0]",15370,58,0.0,6192
3846,"[0, 3, 0, 0, 1, 4, 0, 0]",6192,82,0.0,6749
3847,"[0, 3, 1, 0, 2, 7, 0, 1]",6749,34,0.0,14382
3848,"[1, 3, 0, 0, 1, 3, 1, 0]",14382,130,0.0,27763
3849,"[3, 1, 2, 0, 3, 4, 1, 1]",27763,40,0.0,15402
3850,"[1, 3, 2, 0, 1, 2, 1, 0]",15402,75,0.0,3094
3851,"[0, 1, 2, 0, 0, 5, 1, 0]",3094,33,0.003999999999990678,6716
3852,"[0, 3, 1, 0, 1, 7, 0, 0]",6716,90,0.0,26682
3853,"[3, 1, 0, 0, 1, 6, 1, 0]",26682,54,0.0,12843
3854,"[1, 2, 1, 0, 1, 2, 1, 1]",12843,49,0.0,6702
3855,"[0, 3, 1, 0, 1, 3, 1, 0]",6702,111,0.0,19567
3856,"[2, 1, 2, 0, 3, 3, 1, 1]",19567,40,0.0,20561
3857,"[2, 2, 0, 0, 2, 4, 0, 1]",20561,49,0.0,29287
3858,"[3, 2, 1, 0, 3, 1, 1, 1]",29287,60,0.0,14414
3859,"[1, 3, 0, 0, 2, 3, 1, 0]",14414,130,0.0,3612
3860,"[0, 1, 3, 0, 0, 7, 0, 0]",3612,42,0.0,28763
3861,"[3, 2, 0, 0, 2, 6, 1, 1]",28763,52,0.0,4658
3862,"[0, 2, 1, 0, 1, 4, 1, 0]",4658,49,0.01999999999999602,2736
3863,"[0, 1, 1, 1, 1, 4, 0, 0]",2736,58,0.0,10857
3865,"[1, 1, 1, 0, 3, 2, 0, 1]",10857,79,0.0,28743
3866,"[3, 2, 0, 0, 2, 1, 1, 1]",28743,63,0.0,7196
3867,"[0, 3, 2, 0, 0, 7, 0, 0]",7196,11,0.0,12850
3868,"[1, 2, 1, 0, 1, 4, 1, 0]",12850,40,0.0,2125
3869,"[0, 1, 0, 0, 2, 3, 0, 1]",2125,42,0.0,6730
3870,"[0, 3, 1, 0, 2, 2, 1, 0]",6730,57,0.027999999999991587,4654
3871,"[0, 2, 1, 0, 1, 3, 1, 0]",4654,168,0.0,21544
3872,"[2, 2, 2, 0, 1, 2, 0, 0]",21544,64,0.03499999999999659,19002
3873,"[2, 1, 1, 0, 1, 6, 1, 0]",19002,63,0.0,27259
3875,"[3, 1, 1, 0, 3, 6, 1, 1]",27259,37,0.0,3594
3876,"[0, 1, 3, 0, 0, 2, 1, 0]",3594,78,0.0,6710
3877,"[0, 3, 1, 0, 1, 5, 1, 0]",6710,51,0.0,4636
3878,"[0, 2, 1, 0, 0, 7, 0, 0]",4636,64,0.0,3191
3879,"[0, 1, 2, 0, 3, 5, 1, 1]",3191,51,0.0,6227
3880,"[0, 3, 0, 0, 2, 4, 1, 1]",6227,46,0.016000000000005343,93
3881,"[0, 0, 0, 0, 2, 7, 0, 1]",93,35,0.0,11786
3882,"[1, 1, 3, 0, 0, 2, 1, 0]",11786,17,0.0,30791
3883,"[3, 3, 0, 0, 2, 1, 1, 1]",30791,73,0.0,6716
3884,"[0, 3, 1, 0, 1, 7, 0, 0]",6716,54,0.0,4189
3885,"[0, 2, 0, 0, 2, 7, 0, 1]",4189,45,0.015000000000000568,21737
3886,"[2, 2, 2, 1, 3, 2, 0, 1]",21737,54,0.0,3594
3887,"[0, 1, 3, 0, 0, 2, 1, 0]",3594,93,0.0,1546
3888,"[0, 0, 3, 0, 0, 2, 1, 0]",1546,158,0.0,2109
3889,"[0, 1, 0, 0, 1, 7, 0, 1]",2109,55,0.0,21737
3891,"[2, 2, 2, 1, 3, 2, 0, 1]",21737,40,0.0,21075
3892,"[2, 2, 1, 0, 2, 4, 1, 1]",21075,48,0.0,7210
3893,"[0, 3, 2, 0, 1, 2, 1, 0]",7210,170,0.0,13419
3894,"[1, 2, 2, 0, 3, 2, 1, 1]",13419,42,0.012000000000000455,7836
3895,"[0, 3, 3, 1, 0, 7, 0, 0]",7836,83,0.0,20561
3896,"[2, 2, 0, 0, 2, 4, 0, 1]",20561,34,0.0049999999999954525,13322
3898,"[1, 2, 2, 0, 0, 2, 1, 0]",13322,55,0.0,19057
3899,"[2, 1, 1, 0, 3, 4, 0, 1]",19057,43,0.0,1052
3900,"[0, 0, 2, 0, 0, 7, 0, 0]",1052,39,0.009000000000000341,6223
3901,"[0, 3, 0, 0, 2, 3, 1, 1]",6223,51,0.021000000000000796,12907
3902,"[1, 2, 1, 0, 3, 2, 1, 1]",12907,61,0.0,20553
3903,"[2, 2, 0, 0, 2, 2, 0, 1]",20553,30,0.0,1554
3904,"[0, 0, 3, 0, 0, 4, 1, 0]",1554,110,0.0800000000000125,14414
3905,"[1, 3, 0, 0, 2, 3, 1, 0]",14414,130,0.0,14409
3906,"[1, 3, 0, 0, 2, 2, 0, 1]",14409,37,0.0,7836
3907,"[0, 3, 3, 1, 0, 7, 0, 0]",7836,16,0.0,22603
3908,"[2, 3, 0, 0, 2, 2, 1, 1]",22603,55,0.0,16475
3909,"[2, 0, 0, 0, 2, 6, 1, 1]",16475,40,0.01099999999999568,7190
3910,"[0, 3, 2, 0, 0, 5, 1, 0]",7190,67,0.0,9801
3911,"[1, 0, 3, 0, 2, 2, 0, 1]",9801,38,0.0,8271
3912,"[1, 0, 0, 0, 2, 3, 1, 1]",8271,129,0.0,8283
3913,"[1, 0, 0, 0, 2, 6, 1, 1]",8283,82,0.0,31271
3914,"[3, 3, 1, 0, 1, 1, 1, 1]",31271,50,0.0,15872
3915,"[1, 3, 3, 0, 0, 0, 0, 0]",15872,94,0.06400000000000716,13545
3916,"[1, 2, 2, 1, 3, 2, 0, 1]",13545,60,0.0,5148
3917,"[0, 2, 2, 0, 0, 7, 0, 0]",5148,64,0.0,18001
3918,"[2, 0, 3, 0, 2, 4, 0, 1]",18001,45,0.0,1149
