,State,State_index,Action,Reward,Reward_Terms,Next_State
171,"[3, 1, 3, 1, 1]",223,65,0.6057423785723739,"(758242.7977055736, 10000000.0, 0.0, 2.1168387379523113)","[3, 1, 3, 1, 1]"
172,"[3, 1, 3, 1, 1]",223,82,0.8395971506936607,"(758242.7977055736, 26600000.0, 0.0, 2.1274387228757803)","[2, 1, 1, 1, 0]"
173,"[2, 1, 1, 1, 0]",150,107,0.6639548607200407,"(758242.7977055736, 10000.0, -0.0, 0.8440076074644948)","[2, 1, 1, 1, 0]"
174,"[2, 1, 1, 1, 0]",150,107,0.6639548607200407,"(758242.7977055736, 50000.0, 0.0, 0.8440076074644948)","[2, 3, 1, 0, 0]"
175,"[2, 3, 1, 0, 0]",180,71,0.6551624158335431,"(758242.7977055736, 500000.0, 0.0, 0.9167378378147341)","[2, 0, 2, 1, 0]"
176,"[2, 0, 2, 1, 0]",138,68,0.6655031167908708,"(758242.7977055736, 10000000.0, 0.0, 0.831200587104827)","[3, 1, 2, 1, 1]"
177,"[3, 1, 2, 1, 1]",219,105,0.5202533699653052,"(758242.7977055736, 20000.0, 0.0, 2.0326920586249138)","[2, 1, 2, 0, 0]"
178,"[2, 1, 2, 0, 0]",152,87,0.7065575366011013,"(758242.7977055736, 323000.0, 0.0, 0.4916025062253148)","[3, 0, 2, 0, 1]"
179,"[3, 0, 2, 0, 1]",201,74,0.520219558369792,"(758242.7977055736, 467723.54, 0.0, 2.032971744782966)","[1, 0, 3, 1, 0]"
180,"[1, 0, 3, 1, 0]",78,67,1.0,"(758242.7977055736, 80000000.0, 0.0, 0.2975661110282363)","[3, 1, 0, 0, 1]"
181,"[3, 1, 0, 0, 1]",209,104,0.520219558369792,"(758242.7977055736, 482723.81, 0.0, 2.032971744782966)","[1, 2, 2, 1, 0]"
182,"[1, 2, 2, 1, 0]",106,45,0.729017814936722,"(758242.7977055736, 9000000.0, -0.0, 0.305813315827456)","[1, 1, 3, 0, 0]"
183,"[1, 1, 3, 0, 0]",92,44,0.7290071225822752,"(758242.7977055736, 104000.0, 0.0, 0.3059017619208861)","[1, 1, 0, 0, 0]"
184,"[1, 1, 0, 0, 0]",80,54,0.7314847999530697,"(758242.7977055736, 323000.0, 0.0, 0.30627992216952116)","[1, 1, 3, 0, 0]"
185,"[1, 1, 3, 0, 0]",92,25,0.7289614063356968,"(758242.7977055736, 281000.0, 0.0, 0.30627992216952116)","[1, 1, 3, 0, 0]"
186,"[1, 1, 3, 0, 0]",92,102,0.7289614063356968,"(758242.7977055736, 145000.0, 0.0, 0.30627992216952116)","[1, 0, 3, 0, 0]"
187,"[1, 0, 3, 0, 0]",76,36,0.7286228727722358,"(758242.7977055736, 329000.0, -0.0, 0.3090802381646348)","[1, 1, 0, 1, 0]"
188,"[1, 1, 0, 1, 0]",82,27,0.7286228727722358,"(758242.7977055736, 25000000.0, -0.0, 0.3090802381646348)","[3, 2, 1, 1, 1]"
189,"[3, 2, 1, 1, 1]",231,21,0.5422385977444087,"(758242.7977055736, 5000000.0, -0.0, 1.962933734819447)","[1, 2, 2, 1, 0]"
190,"[1, 2, 2, 1, 0]",106,33,0.7286228727722358,"(758242.7977055736, 5000000.0, -0.0, 0.3090802381646348)","[3, 2, 3, 1, 1]"
191,"[3, 2, 3, 1, 1]",239,42,0.5376124844099327,"(758242.7977055736, 15000000.0, -0.0, 1.889099189004228)","[1, 2, 0, 1, 0]"
192,"[1, 2, 0, 1, 0]",98,50,0.7330972132050201,"(758242.7977055736, 20000000.0, 0.0, 0.27206893874306753)","[1, 1, 2, 1, 0]"
193,"[1, 1, 2, 1, 0]",90,65,0.7330971906575717,"(758242.7977055736, 50000.0, -0.0, 0.2720691252533194)","[1, 1, 2, 1, 0]"
194,"[1, 1, 2, 1, 0]",90,104,0.7376222190352411,"(758242.7977055736, 50000.0, 0.0, 0.2346385401887877)","[3, 2, 1, 1, 1]"
195,"[3, 2, 1, 1, 1]",231,109,0.5873668839739368,"(758242.7977055736, 2500000.0, 0.0, 1.8237309177430194)","[3, 0, 1, 0, 1]"
196,"[3, 0, 1, 0, 1]",197,53,0.7403216015036649,"(758242.7977055736, 25000000.0, 0.0, 1.82788701203202)","[3, 1, 1, 1, 1]"
197,"[3, 1, 1, 1, 1]",215,42,0.5753985030673937,"(758242.7977055736, 5000000.0, 0.0, 1.827116364291338)","[1, 1, 1, 0, 0]"
198,"[1, 1, 1, 0, 0]",84,63,0.7515455757880896,"(758242.7977055736, 1510000.0, -0.0, 0.2349698163936561)","[1, 1, 1, 1, 0]"
199,"[1, 1, 1, 1, 0]",86,105,0.7386756803463618,"(758242.7977055736, 125000.0, -0.0, 0.22592441291111362)","[1, 0, 1, 1, 0]"
200,"[1, 0, 1, 1, 0]",70,33,0.7386756803463618,"(758242.7977055736, 40000000.0, 0.0, 0.22592441291111362)","[3, 1, 1, 1, 1]"
201,"[3, 1, 1, 1, 1]",215,74,0.5416706383344345,"(758242.7977055736, 40000.0, -0.0, 1.855530543020561)","[3, 3, 2, 1, 1]"
202,"[3, 3, 2, 1, 1]",251,53,0.6190166925981081,"(758242.7977055736, 10000000.0, 0.0, 1.8487742788611565)","[3, 1, 3, 1, 1]"
203,"[3, 1, 3, 1, 1]",223,32,0.537299319393783,"(758242.7977055736, 1100000.0, 0.0, 1.891689658896986)","[1, 1, 3, 0, 0]"
204,"[1, 1, 3, 0, 0]",92,6,0.7343927812572433,"(758242.7977055736, 11540000.0, -0.0, 0.26135212856239687)","[1, 1, 3, 1, 0]"
205,"[1, 1, 3, 1, 0]",94,24,0.7598695802786252,"(758242.7977055736, 8175000.0, 0.0, 0.25545921103843305)","[1, 1, 1, 1, 0]"
206,"[1, 1, 1, 1, 0]",86,30,0.7351051831333355,"(758242.7977055736, 2300000.0, -0.0, 0.25545921103843305)","[1, 2, 3, 1, 0]"
207,"[1, 2, 3, 1, 0]",110,78,0.7351463847616037,"(758242.7977055736, 7000000.0, 0.0, 0.25511839526381824)","[1, 2, 0, 1, 0]"
208,"[1, 2, 0, 1, 0]",98,32,0.7395592832867484,"(758242.7977055736, 1000000.0, -0.0, 0.2542239840331867)","[3, 1, 0, 1, 1]"
209,"[3, 1, 0, 1, 1]",211,57,0.5353429900421954,"(758242.7977055736, 1000000.0, -0.0, 1.9078722208827197)","[1, 0, 1, 1, 0]"
210,"[1, 0, 1, 1, 0]",70,20,0.7344596682287534,"(758242.7977055736, 50000000.0, -0.0, 0.2607988461809697)","[1, 0, 3, 1, 0]"
211,"[1, 0, 3, 1, 0]",78,59,0.7374461055324424,"(758242.7977055736, 100000.0, -0.0, 0.24321706294997353)","[1, 0, 3, 0, 0]"
212,"[1, 0, 3, 0, 0]",76,33,0.7365851511169618,"(758242.7977055736, 1000000.0, -0.0, 0.24321706294997353)","[1, 2, 3, 0, 0]"
213,"[1, 2, 3, 0, 0]",108,104,0.7365851511169618,"(758242.7977055736, 4100000.0, 0.0, 0.24321706294997353)","[1, 1, 3, 0, 0]"
214,"[1, 1, 3, 0, 0]",92,57,0.7365851511169618,"(758242.7977055736, 1840000.0, -0.0, 0.24321706294997353)","[1, 1, 0, 1, 0]"
215,"[1, 1, 0, 1, 0]",82,26,0.7365851511169618,"(758242.7977055736, 400000.0, -0.0, 0.24321706294997353)","[1, 0, 2, 1, 0]"
216,"[1, 0, 2, 1, 0]",74,57,0.7366154886979253,"(758242.7977055736, 400000.0, 0.0, 0.2429661134950466)","[1, 2, 3, 0, 0]"
217,"[1, 2, 3, 0, 0]",108,0,0.7366193246011018,"(758242.7977055736, 10600000.0, -0.0, 0.24293438328516384)","[1, 0, 3, 0, 0]"
218,"[1, 0, 3, 0, 0]",76,32,0.7370931014996411,"(758242.7977055736, 90000.0, -0.0, 0.23901534786211504)","[3, 3, 3, 0, 1]"
219,"[3, 3, 3, 0, 1]",253,13,0.5455590369796844,"(758242.7977055736, 14950000.0, 0.0, 1.8233660958374018)","[1, 1, 3, 0, 0]"
220,"[1, 1, 3, 0, 0]",92,39,0.737235948618608,"(758242.7977055736, 300000000.0, -0.0, 0.23783373068948038)","[1, 0, 3, 1, 0]"
221,"[1, 0, 3, 1, 0]",78,20,0.737235948618608,"(758242.7977055736, 41900000.0, -0.0, 0.23783373068948038)","[3, 2, 1, 1, 1]"
222,"[3, 2, 1, 1, 1]",231,12,0.5480018566918934,"(758242.7977055736, 32000000.0, 0.0, 1.8031593339336796)","[3, 1, 3, 1, 1]"
223,"[3, 1, 3, 1, 1]",223,54,0.5498362808377161,"(758242.7977055736, 1000000.0, 0.0, 1.7879851596956797)","[1, 0, 2, 1, 0]"
224,"[1, 0, 2, 1, 0]",74,6,0.7386991769374573,"(758242.7977055736, 10500000.0, 0.0, 0.22573005144454994)","[1, 1, 3, 1, 0]"
225,"[1, 1, 3, 1, 0]",94,48,0.7385951743940526,"(758242.7977055736, 505000.0, -0.0, 0.22659035014832002)","[1, 2, 3, 1, 0]"
226,"[1, 2, 3, 1, 0]",110,9,0.7420523560178174,"(758242.7977055736, 4000000.0, 0.0, 0.22436966274921402)","[1, 2, 3, 1, 0]"
227,"[1, 2, 3, 1, 0]",110,29,0.7388636359604847,"(758242.7977055736, 4000000.0, -0.0, 0.22436966274921402)","[1, 2, 2, 1, 0]"
228,"[1, 2, 2, 1, 0]",106,19,0.7388636359604847,"(758242.7977055736, 4000000.0, 0.0, 0.22436966274921402)","[1, 2, 3, 1, 0]"
229,"[1, 2, 3, 1, 0]",110,24,0.7520727426341196,"(758242.7977055736, 4000000.0, -0.0, 0.22061234674084249)","[1, 2, 2, 1, 0]"
230,"[1, 2, 2, 1, 0]",106,11,0.7393178624047798,"(758242.7977055736, 4000000.0, -0.0, 0.22061234674084249)","[1, 2, 3, 1, 0]"
231,"[1, 2, 3, 1, 0]",110,40,0.7393178624047798,"(758242.7977055736, 4000000.0, 0.0, 0.22061234674084249)","[3, 0, 2, 0, 1]"
232,"[3, 0, 2, 0, 1]",201,21,0.9412717729268094,"(758242.7977055736, 158253463.1, 0.0, 1.8894425144637326)","[3, 1, 3, 1, 1]"
233,"[3, 1, 3, 1, 1]",223,42,0.5387821978878119,"(758242.7977055736, 100000.0, -0.0, 1.8844350226882869)","[1, 1, 3, 1, 0]"
234,"[1, 1, 3, 1, 0]",94,105,0.7406986352504124,"(758242.7977055736, 100000.0, -0.0, 0.20919073097633245)","[1, 0, 2, 0, 0]"
235,"[1, 0, 2, 0, 0]",72,35,0.7418297169260227,"(758242.7977055736, 946000.0, -0.0, 0.19983453575713853)","[3, 1, 3, 1, 1]"
236,"[3, 1, 3, 1, 1]",223,104,0.5533573247739213,"(758242.7977055736, 750000.0, 0.0, 1.7588594341597954)","[1, 3, 3, 1, 0]"
237,"[1, 3, 3, 1, 0]",126,63,0.7387289637837628,"(758242.7977055736, 5000000.0, 0.0, 0.22548365761198322)","[1, 1, 3, 1, 0]"
238,"[1, 1, 3, 1, 0]",94,99,0.7414039442175338,"(758242.7977055736, 1050000.0, -0.0, 0.20335648529051592)","[3, 3, 0, 0, 1]"
239,"[3, 3, 0, 0, 1]",241,42,1.0,"(758242.7977055736, 163000000.0, 0.0, 1.783709977142244)","[1, 1, 3, 1, 0]"
240,"[1, 1, 3, 1, 0]",94,105,0.7414039442175338,"(758242.7977055736, 40000000.0, -0.0, 0.20335648529051592)","[3, 3, 3, 1, 1]"
241,"[3, 3, 3, 1, 1]",255,38,0.5505183029892105,"(758242.7977055736, 5000000.0, 0.0, 1.7823435402345988)","[3, 0, 1, 1, 1]"
242,"[3, 0, 1, 1, 1]",199,39,0.5505183029892105,"(758242.7977055736, 450000000.0, 0.0, 1.7823435402345988)","[1, 1, 3, 1, 0]"
243,"[1, 1, 3, 1, 0]",94,39,0.7394762071246302,"(758242.7977055736, 500000.0, -0.0, 0.2193025349537766)","[1, 1, 3, 0, 0]"
244,"[1, 1, 3, 0, 0]",92,9,0.7394762071246302,"(758242.7977055736, 17000000.0, -0.0, 0.2193025349537766)","[1, 1, 3, 0, 0]"
245,"[1, 1, 3, 0, 0]",92,65,0.7379817878233856,"(758242.7977055736, 600000.0, -0.0, 0.2316642229054709)","[3, 1, 2, 1, 1]"
246,"[3, 1, 2, 1, 1]",219,6,0.5433322151804675,"(758242.7977055736, 5000000.0, -0.0, 1.8417861444696888)","[1, 0, 3, 1, 0]"
247,"[1, 0, 3, 1, 0]",78,82,0.7404684889778922,"(758242.7977055736, 171000.0, -0.0, 0.22868514960913752)","[1, 0, 2, 1, 0]"
248,"[1, 0, 2, 1, 0]",74,0,0.7384983904975434,"(758242.7977055736, 14000000.0, -0.0, 0.2273909369223267)","[1, 1, 2, 1, 0]"
249,"[1, 1, 2, 1, 0]",90,38,0.7430077866302074,"(758242.7977055736, 843000.0, -0.0, 0.2267784360258117)","[1, 2, 0, 1, 0]"
250,"[1, 2, 0, 1, 0]",98,15,0.7385863815039895,"(758242.7977055736, 7400000.0, -0.0, 0.22666308406112837)","[1, 2, 2, 1, 0]"
251,"[1, 2, 2, 1, 0]",106,5,0.7385863815039895,"(758242.7977055736, 4000000.0, -0.0, 0.22666308406112837)","[1, 2, 0, 1, 0]"
252,"[1, 2, 0, 1, 0]",98,3,0.7385863815039895,"(758242.7977055736, 5600000.0, -0.0, 0.22666308406112837)","[1, 0, 3, 1, 0]"
253,"[1, 0, 3, 1, 0]",78,78,0.7385863815039895,"(758242.7977055736, 12200000.0, -0.0, 0.22666308406112837)","[1, 0, 3, 1, 0]"
254,"[1, 0, 3, 1, 0]",78,20,0.7385863815039895,"(758242.7977055736, 15000000.0, -0.0, 0.22666308406112837)","[3, 0, 2, 0, 1]"
255,"[3, 0, 2, 0, 1]",201,32,0.54513019713312,"(758242.7977055736, 1000000.0, -0.0, 1.8269134164321426)","[1, 1, 3, 1, 0]"
256,"[1, 1, 3, 1, 0]",94,69,0.7440744381023725,"(758242.7977055736, 100000.0, -0.0, 0.18983887727221513)","[0, 1, 2, 0, 0]"
257,"[0, 1, 2, 0, 0]",24,87,0.7500304271183069,"(758242.7977055736, 225000000.0, -0.0, 0.1319990759936853)","[0, 0, 1, 1, 0]"
258,"[0, 0, 1, 1, 0]",6,1,0.7506943895128533,"(758242.7977055736, 6500000.0, -0.0, 0.1265068450473868)","[3, 0, 2, 1, 1]"
259,"[3, 0, 2, 1, 1]",203,29,0.5440313214322884,"(758242.7977055736, 1350000.0, 0.0, 1.8360032070284424)","[0, 2, 3, 0, 0]"
260,"[0, 2, 3, 0, 0]",44,56,0.7527494624024924,"(758242.7977055736, 51237000.0, -0.0, 0.10950748632754777)","[3, 1, 2, 0, 1]"
261,"[3, 1, 2, 0, 1]",217,105,0.5552185009901464,"(758242.7977055736, 6000.0, 0.0, 1.7434639694539202)","[3, 1, 2, 0, 1]"
262,"[3, 1, 2, 0, 1]",217,105,0.5552185009901464,"(758242.7977055736, 10000.0, 0.0, 1.7434639694539202)","[1, 1, 0, 1, 0]"
263,"[1, 1, 0, 1, 0]",82,102,0.733278942395817,"(758242.7977055736, 120000.0, -0.0, 0.2705656929361679)","[1, 1, 2, 1, 0]"
264,"[1, 1, 2, 1, 0]",90,42,0.7363082264502855,"(758242.7977055736, 500000.0, 0.0, 0.2705656929361679)","[1, 1, 2, 1, 0]"
265,"[1, 1, 2, 1, 0]",90,56,0.7333399038970382,"(758242.7977055736, 1000000.0, 0.0, 0.2700614254561272)","[1, 1, 1, 1, 0]"
266,"[1, 1, 1, 1, 0]",86,85,0.7333399038970382,"(758242.7977055736, 1000000.0, -0.0, 0.2700614254561272)","[2, 1, 3, 1, 1]"
267,"[2, 1, 3, 1, 1]",159,104,0.6473042956598134,"(758242.7977055736, 50000.0, -0.0, 0.9817394269896506)","[1, 0, 2, 0, 0]"
268,"[1, 0, 2, 0, 0]",72,24,0.7336705745442584,"(758242.7977055736, 10000000.0, -0.0, 0.26732615072277865)","[1, 0, 1, 0, 0]"
269,"[1, 0, 1, 0, 0]",68,9,0.7588019284245499,"(758242.7977055736, 35000000.0, -0.0, 0.24407951690062613)","[2, 0, 2, 0, 1]"
270,"[2, 0, 2, 0, 1]",137,15,0.6427124395682787,"(758242.7977055736, 25000000.0, 0.0, 1.0197228042622613)","[2, 1, 2, 1, 1]"
271,"[2, 1, 2, 1, 1]",155,105,0.6445707512472839,"(758242.7977055736, 300000.0, -0.0, 1.0043510347236035)","[2, 3, 1, 1, 1]"
272,"[2, 3, 1, 1, 1]",183,54,0.6446563791778257,"(758242.7977055736, 2000000.0, 0.0, 1.0036427289914533)","[3, 2, 1, 1, 1]"
273,"[3, 2, 1, 1, 1]",231,50,0.6224723743000729,"(758242.7977055736, 7100000.0, -0.0, 1.1871466128005552)","[1, 0, 3, 1, 0]"
274,"[1, 0, 3, 1, 0]",78,4,0.7366737844701876,"(758242.7977055736, 2000000.0, -0.0, 0.2398462191166083)","[1, 0, 3, 1, 0]"
275,"[1, 0, 3, 1, 0]",78,20,0.7370311479784748,"(758242.7977055736, 13100000.0, -0.0, 0.23952782123256033)","[3, 0, 1, 0, 1]"
276,"[3, 0, 1, 0, 1]",197,2,0.6219935456158059,"(758242.7977055736, 4035000.0, -0.0, 1.1804644072051993)","[0, 1, 3, 0, 0]"
277,"[0, 1, 3, 0, 0]",28,135,0.7561082187228051,"(758242.7977055736, 102000.0, -0.0, 0.08172418782296409)","[2, 0, 1, 1, 1]"
278,"[2, 0, 1, 1, 1]",135,0,0.6231537288324581,"(758242.7977055736, 4000000.0, -0.0, 1.1551337403838013)","[0, 1, 2, 1, 0]"
279,"[0, 1, 2, 1, 0]",26,105,0.7564725788195046,"(758242.7977055736, 150000.0, -0.0, 0.07871023731141936)","[0, 2, 1, 0, 0]"
280,"[0, 2, 1, 0, 0]",36,56,0.7564725788195046,"(758242.7977055736, 60000.0, 0.0, 0.07871023731141936)","[2, 1, 2, 0, 1]"
281,"[2, 1, 2, 0, 1]",153,39,0.6269598195908977,"(758242.7977055736, 1400000.0, 0.0, 1.1500269112955739)","[2, 1, 3, 1, 1]"
282,"[2, 1, 3, 1, 1]",159,12,0.6617547633521251,"(758242.7977055736, 27000000.0, 0.0, 1.1470757689505693)","[0, 0, 1, 1, 0]"
283,"[0, 0, 1, 1, 0]",6,133,0.7551620012540395,"(758242.7977055736, 22500000.0, -0.0, 0.08955120469405267)","[0, 0, 3, 1, 0]"
284,"[0, 0, 3, 1, 0]",14,32,0.7687558394341723,"(758242.7977055736, 3000000.0, -0.0, 0.08788678298361166)","[0, 0, 3, 0, 0]"
285,"[0, 0, 3, 0, 0]",12,14,0.8104935387741986,"(758242.7977055736, 40000000.0, -0.0, 0.10663618273250364)","[0, 1, 1, 1, 0]"
286,"[0, 1, 1, 1, 0]",22,120,0.7530965777421559,"(758242.7977055736, 40000000.0, -0.0, 0.10663618273250364)","[2, 0, 0, 1, 1]"
287,"[2, 0, 0, 1, 1]",131,32,0.7136773513149093,"(758242.7977055736, 20000000.0, -0.0, 1.1448810431804664)","[0, 1, 3, 1, 0]"
288,"[0, 1, 3, 1, 0]",30,29,0.7530965777421559,"(758242.7977055736, 36500000.0, 0.0, 0.10663618273250364)","[2, 1, 2, 1, 1]"
289,"[2, 1, 2, 1, 1]",155,75,0.6276822315541559,"(758242.7977055736, 2350000.0, 0.0, 1.1440511913253277)","[2, 1, 2, 1, 1]"
290,"[2, 1, 2, 1, 1]",155,12,0.6278831453636421,"(758242.7977055736, 65000000.0, -0.0, 1.1423892522591057)","[0, 1, 3, 1, 0]"
291,"[0, 1, 3, 1, 0]",30,27,0.7616331412306613,"(758242.7977055736, 2380000.0, 0.0, 0.10507697596605443)","[0, 1, 3, 1, 0]"
292,"[0, 1, 3, 1, 0]",30,63,0.7532850721205546,"(758242.7977055736, 610000.0, -0.0, 0.10507697596605443)","[0, 1, 3, 1, 0]"
293,"[0, 1, 3, 1, 0]",30,65,0.7553991935185681,"(758242.7977055736, 221000.0, 0.0, 0.10507697596605443)","[0, 3, 3, 1, 0]"
294,"[0, 3, 3, 1, 0]",62,104,0.7532850721205546,"(758242.7977055736, 5000000.0, -0.0, 0.10507697596605443)","[0, 3, 3, 1, 0]"
295,"[0, 3, 3, 1, 0]",62,26,0.7532850721205546,"(758242.7977055736, 5000000.0, 0.0, 0.10507697596605443)","[3, 0, 2, 0, 1]"
296,"[3, 0, 2, 0, 1]",201,12,0.6248827664589777,"(758242.7977055736, 22000000.0, 0.0, 1.16720808839527)","[0, 1, 3, 1, 0]"
297,"[0, 1, 3, 1, 0]",30,104,0.7534733337908827,"(758242.7977055736, 509000.0, 0.0, 0.10351969413763924)","[2, 1, 3, 1, 1]"
298,"[2, 1, 3, 1, 1]",159,6,0.6326680316618891,"(758242.7977055736, 53200000.0, 0.0, 1.1028091482989852)","[1, 1, 0, 1, 0]"
299,"[1, 1, 0, 1, 0]",82,114,0.7456435092131425,"(758242.7977055736, 260000.0, -0.0, 0.16828722495441162)","[2, 2, 1, 0, 1]"
300,"[2, 2, 1, 0, 1]",165,18,0.6332011510881901,"(758242.7977055736, 49293560.09, 0.0, 1.098399237383467)","[2, 1, 2, 1, 1]"
301,"[2, 1, 2, 1, 1]",155,105,0.6414456293372837,"(758242.7977055736, 133000.0, 0.0, 1.030201732603546)","[2, 3, 0, 0, 1]"
302,"[2, 3, 0, 0, 1]",177,74,1.0,"(758242.7977055736, 300000000.0, 0.0, 1.0623432964548258)","[2, 1, 2, 1, 1]"
303,"[2, 1, 2, 1, 1]",155,105,0.6376397681062446,"(758242.7977055736, 820000.0, 0.0, 1.0616834384985239)","[0, 2, 2, 0, 0]"
304,"[0, 2, 2, 0, 0]",40,104,0.7502649149782405,"(758242.7977055736, 30000.0, -0.0, 0.1300594157185903)","[2, 3, 2, 0, 1]"
305,"[2, 3, 2, 0, 1]",185,24,0.6375325417730483,"(758242.7977055736, 200000000.0, 0.0, 1.0625704040710857)","[2, 3, 2, 1, 1]"
306,"[2, 3, 2, 1, 1]",187,48,0.6375324921513378,"(758242.7977055736, 1000000.0, -0.0, 1.0625708145369441)","[2, 3, 0, 1, 1]"
307,"[2, 3, 0, 1, 1]",179,5,0.6376300898320154,"(758242.7977055736, 2000000.0, 0.0, 1.061763496221167)","[2, 3, 2, 1, 1]"
308,"[2, 3, 2, 1, 1]",187,8,0.6376300898320154,"(758242.7977055736, 5000000.0, -0.0, 1.061763496221167)","[0, 0, 2, 1, 0]"
309,"[0, 0, 2, 1, 0]",10,54,0.750444792088974,"(758242.7977055736, 50000000.0, 0.0, 0.12857149013392558)","[0, 0, 2, 0, 0]"
310,"[0, 0, 2, 0, 0]",8,145,0.750444792088974,"(758242.7977055736, 1000.0, -0.0, 0.12857149013392558)","[0, 1, 2, 1, 0]"
311,"[0, 1, 2, 1, 0]",26,103,0.750444792088974,"(758242.7977055736, 50000.0, -0.0, 0.12857149013392558)","[0, 3, 3, 1, 0]"
312,"[0, 3, 3, 1, 0]",62,30,0.7544306921606443,"(758242.7977055736, 1000000.0, -0.0, 0.12857149013392558)","[2, 1, 3, 1, 1]"
313,"[2, 1, 3, 1, 1]",159,105,0.6430287019662727,"(758242.7977055736, 250000.0, 0.0, 1.01710671313469)","[2, 3, 1, 1, 1]"
314,"[2, 3, 1, 1, 1]",183,3,0.6441433350036807,"(758242.7977055736, 50000000.0, 0.0, 1.0078865794161198)","[2, 3, 0, 1, 1]"
315,"[2, 3, 0, 1, 1]",179,55,0.6441433350036807,"(758242.7977055736, 2000000.0, 0.0, 1.0078865794161198)","[2, 2, 1, 0, 1]"
316,"[2, 2, 1, 0, 1]",165,18,1.0,"(758242.7977055736, 250000000.0, -0.0, 0.9982114748635119)","[2, 0, 2, 0, 1]"
317,"[2, 0, 2, 0, 1]",137,3,0.6449448913540253,"(758242.7977055736, 10000000.0, 0.0, 0.9748794095063206)","[1, 0, 1, 0, 0]"
318,"[1, 0, 1, 0, 0]",68,123,0.748323904254538,"(758242.7977055736, 120000000.0, 0.0, 0.14611526353675047)","[2, 1, 2, 1, 1]"
319,"[2, 1, 2, 1, 1]",155,12,0.6481336114113535,"(758242.7977055736, 500000.0, -0.0, 0.9748794095063206)","[1, 0, 2, 0, 0]"
320,"[1, 0, 2, 0, 0]",72,5,0.7409764500872885,"(758242.7977055736, 2000000.0, 0.0, 0.20689267425359395)","[2, 0, 1, 0, 1]"
321,"[2, 0, 1, 0, 1]",133,17,0.6592973316393752,"(758242.7977055736, 5872874.44, -0.0, 0.9754787193327022)","[2, 0, 1, 1, 1]"
322,"[2, 0, 1, 1, 1]",135,6,0.6461846007707484,"(758242.7977055736, 15500000.0, 0.0, 0.9910014318421072)","[2, 0, 1, 0, 1]"
323,"[2, 0, 1, 0, 1]",133,14,0.6459363783640636,"(758242.7977055736, 2000000.0, -0.0, 0.9930547029230535)","[2, 0, 1, 1, 1]"
324,"[2, 0, 1, 1, 1]",135,0,0.6459365701705154,"(758242.7977055736, 310000.0, -0.0, 0.9930531163191454)","[2, 0, 0, 1, 1]"
325,"[2, 0, 0, 1, 1]",131,17,0.647777327385503,"(758242.7977055736, 3000000.0, 0.0, 0.9778265555623648)","[2, 0, 1, 0, 1]"
326,"[2, 0, 1, 0, 1]",133,62,1.0,"(758242.7977055736, 62453475.71, 0.0, 0.9713469855436254)","[2, 0, 0, 0, 1]"
327,"[2, 0, 0, 0, 1]",129,84,0.6485606503861812,"(758242.7977055736, 20000000.0, 0.0, 0.9713469855436254)","[2, 0, 1, 0, 1]"
328,"[2, 0, 1, 0, 1]",133,57,0.6485606503861812,"(758242.7977055736, 8320457.06, 0.0, 0.9713469855436254)","[1, 1, 3, 0, 0]"
329,"[1, 1, 3, 0, 0]",92,120,0.7451093042395005,"(758242.7977055736, 92000.0, 0.0, 0.17270611540965786)","[1, 1, 3, 0, 0]"
330,"[1, 1, 3, 0, 0]",92,151,0.7451093042395005,"(758242.7977055736, 180000.0, 0.0, 0.17270611540965786)","[2, 3, 2, 0, 1]"
331,"[2, 3, 2, 0, 1]",185,12,0.8969948094789613,"(758242.7977055736, 200000000.0, 0.0, 1.0264663444882256)","[2, 3, 2, 1, 1]"
332,"[2, 3, 2, 1, 1]",187,6,0.6418972048922554,"(758242.7977055736, 35000000.0, -0.0, 1.0264663444882256)","[2, 0, 2, 1, 1]"
333,"[2, 0, 2, 1, 1]",139,23,0.6497320230841498,"(758242.7977055736, 20000000.0, -0.0, 0.9616575069914113)","[1, 0, 0, 0, 0]"
334,"[1, 0, 0, 0, 0]",64,36,0.745830113201426,"(758242.7977055736, 2000000.0, 0.0, 0.24851165915448267)","[1, 0, 0, 0, 0]"
335,"[1, 0, 0, 0, 0]",64,39,0.7469239412794302,"(758242.7977055736, 2000000.0, -0.0, 0.2500143321664286)","[1, 0, 1, 0, 0]"
336,"[1, 0, 1, 0, 0]",68,41,0.7403215314545335,"(758242.7977055736, 800000.0, 0.0, 0.2502926527269391)","[2, 0, 3, 1, 1]"
337,"[2, 0, 3, 1, 1]",143,1,0.6468607602307496,"(758242.7977055736, 10000000.0, 0.0, 0.9326547571133277)","[1, 1, 0, 1, 0]"
338,"[1, 1, 0, 1, 0]",82,21,0.7357297745719701,"(758242.7977055736, 425000.0, 0.0, 0.2502926527269391)","[1, 1, 1, 1, 0]"
339,"[1, 1, 1, 1, 0]",86,107,0.7443641306235725,"(758242.7977055736, 510000.0, 0.0, 0.17887011750884482)","[1, 1, 1, 1, 0]"
340,"[1, 1, 1, 1, 0]",86,107,0.7443641306235725,"(758242.7977055736, 408000.0, 0.0, 0.17887011750884482)","[1, 1, 1, 1, 0]"
341,"[1, 1, 1, 1, 0]",86,44,0.7469972852431453,"(758242.7977055736, 5000000.0, 0.0, 0.15708892416597653)","[1, 2, 3, 1, 0]"
